"year","month","pitcher_throws","bat_side","pitch_type","release_speed","plate_speed","hit_exit_speed","hit_spinrate","hit_vertical_angle","hit_bearing","hit_distance","event_result"
2016,4,"R","R","FF",91.9420001220703,84.9441375732422,73.0786590576172,NA,67.4382553100586,51.4095497131348,118.656661987305,"field_out"
2016,5,"L","L","FF",94.5038916625977,86.7876205444336,86.0002822875977,2230.00756835938,20.3025569915771,-7.53320741653442,271.669860839844,"single"
2016,5,"R","L","FF",91.5950163879395,85.140983581543,71.523323059082,4252.70703125,51.3100051879883,-41.4552612304688,180.46044921875,"single"
2016,8,"L","R","FF",88.8102281494141,82.8344955444336,82.2646865844727,NA,-2.46251702308655,32.1887550354004,30.5904655456543,"field_out"
2016,7,"R","R","FF",95.047381225586,88.2987747192383,98.7148132324219,2407.87280273438,22.3400192260742,9.62404537200928,364.23681640625,"field_out"
2016,7,"L","R","FF",90.6713567810059,84.2882614135742,66.9137420654297,2689.98706054688,28.9462089538574,-2.6223931312561,234.257278442383,"single"
2016,7,"R","R","FT",95.6035875244141,89.0225524902344,101.294105529785,NA,-30.2374153137207,15.4409999847412,4.21076107025146,"grounded_into_double_play"
2016,9,"R","R","FT",93.9044880065918,86.243034362793,85.5557479858398,969.85986328125,21.038911819458,-23.519832611084,258.863189697266,"single"
2016,8,"R","R","FT",95.5777065734863,88.1718444824219,103.152313232422,NA,-3.36033868789673,-38.8600273132324,28.0829772949219,"grounded_into_double_play"
2016,9,"R","R","FF",92.7931889038086,84.9568405151367,106.634986877441,3109.82250976562,15.116268157959,19.863618850708,336.080749511719,"double"
2016,5,"L","R","FF",91.7500211181641,83.643669128418,97.2428894042969,3482.31665039062,23.9709300994873,24.0639553070068,343.195281982422,"field_out"
2016,4,"R","L","FF",95.2451254272461,88.1978225708008,76.9773178100586,1833.38146972656,0.286237448453903,-42.2706031799316,55.2036247253418,"double"
2016,8,"R","L","FF",95.7520465698242,89.2116851806641,53.7689971923828,4586.41064453125,50.7403335571289,-21.7021026611328,132.981155395508,"field_out"
2016,6,"R","R","FF",95.0243204345703,88.1440048217773,87.4917602539062,NA,-20.8998146057129,-50.4394721984863,8.00657844543457,"single"
2016,7,"R","R","FT",92.3648055725098,85.8417282104492,62.6724166870117,4813.33642578125,4.11339426040649,34.399227142334,58.5813407897949,"grounded_into_double_play"
2016,8,"R","R","FT",90.7826022033692,83.9220733642578,81.5362854003906,1486.94787597656,1.75980412960052,3.54967951774597,61.608268737793,"field_out"
2016,9,"R","R","FT",91.470731628418,84.6912612915039,86.9401168823242,4274.3515625,48.3233604431152,9.55953884124756,264.483947753906,"field_out"
2016,4,"L","R","FT",92.3444296569824,86.0109710693359,87.9949111938477,2545.24658203125,13.6166172027588,12.1273050308228,226.207595825195,"single"
2016,5,"R","L","FF",89.5663119812012,82.2033615112305,72.8504180908203,3692.8837890625,39.749382019043,-27.301721572876,240.774856567383,"field_out"
2016,5,"R","R","FT",90.2727568359375,84.4603805541992,NA,NA,NA,NA,NA,"field_out"
2016,5,"R","R","FT",91.7540276184082,84.4091262817383,89.7663116455078,3351.5947265625,16.0082893371582,27.2994441986084,250.582000732422,"field_out"
2016,7,"L","L","FF",90.0415557556152,83.0943222045898,100.422309875488,2978.99780273438,30.1876659393311,29.2531242370605,393.636779785156,"home_run"
2016,8,"R","L","FF",92.5198623352051,86.8265914916992,93.4753036499023,2720.49462890625,23.4635429382324,-9.4600944519043,373.170745849609,"field_out"
2016,5,"R","R","FF",90.2349500427246,83.4819107055664,108.129028320312,NA,-20.9694290161133,-14.5997171401978,6.93597602844238,"field_out"
2016,6,"R","L","FT",89.1476170959473,82.3997650146484,NA,NA,NA,NA,NA,"field_out"
2016,8,"L","L","FT",89.0732731018066,83.1195678710938,85.8732757568359,NA,-43.4411735534668,6.36437511444092,4.30834293365479,"field_out"
2016,6,"R","R","FF",89.013727142334,81.6392822265625,93.1518402099609,3205.95727539062,19.8970603942871,30.9167728424072,290.388397216797,"field_out"
2016,5,"R","L","FF",93.052966217041,85.5378875732422,NA,NA,NA,NA,NA,"field_out"
2016,8,"R","L","FF",90.1820226135254,82.7435913085938,98.2489929199219,3371.80590820312,35.9316749572754,35.7898788452148,364.178955078125,"home_run"
2016,5,"R","R","FF",96.8668526611328,89.3866577148438,93.1874771118164,NA,-19.3557205200195,21.3311290740967,8.26118850708008,"field_out"
2016,8,"L","L","FF",89.7579163513184,82.493537902832,93.7843551635742,842.127014160156,5.61054944992065,6.08300352096558,112.967742919922,"single"
2016,7,"R","R","FT",91.2236918640137,84.0812377929688,76.8382720947266,5242.14697265625,48.1150894165039,39.2602157592773,226.8583984375,"field_out"
2016,6,"R","L","FF",90.7098816223145,83.6391067504883,102.004936218262,2385.70141601562,22.8311309814453,36.4538383483887,380.080596923828,"home_run"
2016,8,"R","R","FF",93.3617789306641,84.8326644897461,102.440017700195,3571.40551757812,4.91757440567017,-44.8970413208008,101.078765869141,"double"
2016,5,"R","R","FF",94.6654524841309,87.7922210693359,101.460464477539,3194.23046875,30.2560272216797,-11.4990177154541,403.865417480469,"home_run"
2016,8,"R","R","FF",91.0385499267578,83.7593154907227,102.505706787109,709.650695800781,10.0857467651367,-10.3515253067017,237.210433959961,"single"
2016,7,"R","R","FT",90.1150360107422,84.3673477172852,88.6389694213867,4057.61791992188,13.1914939880371,37.61083984375,230.280136108398,"single"
2016,8,"R","L","FT",93.0512075195313,86.5136337280273,57.1950836181641,NA,-40.6053886413574,-1.78230094909668,6.00492238998413,"grounded_into_double_play"
2016,5,"R","L","FF",90.4187287292481,84.3069686889648,90.6447830200195,1529.23413085938,7.06731700897217,-8.44771480560303,146.963333129883,"single"
2016,7,"R","R","FF",92.6039884338379,84.9793014526367,73.3963470458984,4486.8037109375,68.6241760253906,-0.797723114490509,112.463386535645,"field_out"
2016,5,"R","R","FT",87.2707954711914,81.5660247802734,54.926872253418,4123.28564453125,31.5859527587891,28.4983329772949,146.609848022461,"field_out"
2016,5,"R","L","FT",81.2433748779297,74.8429718017578,92.2275848388672,1296.42700195312,18.4360694885254,-1.70695686340332,311.703460693359,"field_out"
2016,9,"L","L","FF",93.3730075378418,87.3200912475586,80.0923004150391,NA,-32.7138061523438,29.1492938995361,4.90771245956421,"field_out"
2016,7,"R","L","FF",90.3319697875977,83.4173965454102,NA,NA,NA,NA,NA,"field_out"
2016,6,"R","R","FF",87.7641465454102,79.2971801757812,90.6221389770508,5144.77099609375,33.2336921691895,38.3274078369141,319.938903808594,"field_out"
2016,4,"L","L","FF",92.8654620056152,83.8730392456055,NA,NA,NA,NA,NA,"field_out"
2016,6,"R","R","FT",94.8612818908692,88.7053451538086,92.2786636352539,5159.93798828125,39.5677833557129,22.9891357421875,323.431640625,"field_out"
2016,5,"R","R","FF",89.2552306518555,83.2565460205078,99.6902465820312,1512.03515625,15.5163888931274,4.43936586380005,336.688201904297,"field_out"
2016,8,"R","L","FF",86.6403128204346,79.2029876708984,90.8592681884766,2500.12915039062,24.7994003295898,1.65098488330841,367.537780761719,"field_out"
2016,6,"L","R","FT",89.251567565918,82.0182037353516,102.704437255859,3346.15014648438,2.48725318908691,-28.8604831695557,71.2397994995117,"single"
2016,5,"R","L","FF",95.9726538391113,87.8831558227539,103.158027648926,1896.49572753906,12.3349695205688,-15.9000816345215,285.885101318359,"double"
2016,7,"L","R","FT",89.7588217163086,82.2987060546875,103.26261138916,NA,-7.62959003448486,-14.2322635650635,16.3229465484619,"force_out"
2016,9,"R","L","FF",86.9200966186524,79.8551025390625,66.8226776123047,NA,-1.1456686258316,33.657543182373,31.9982833862305,"field_out"
2016,4,"R","R","FT",91.9091364135742,84.6986236572266,72.1584396362305,3485.68359375,25.3647785186768,25.5868148803711,208.307876586914,"single"
2016,8,"R","R","FT",89.4397794189453,82.2222900390625,77.1738815307617,4838.689453125,52.2175750732422,33.0698928833008,214.641128540039,"field_out"
2016,9,"R","L","FF",91.3335220031738,82.8537521362305,96.1974182128906,1196.61828613281,12.0334281921387,-10.5035791397095,223.81103515625,"double"
2016,4,"L","R","FT",90.5730362243652,84.5624313354492,90.6957778930664,3779.36596679688,12.427809715271,36.7353782653809,222.29719543457,"single"
2016,5,"R","L","FT",94.7823070068359,87.2520599365234,92.2248382568359,4935.0390625,55.9152870178223,-20.0773906707764,241.380081176758,"field_out"
2016,8,"R","R","FT",91.9809932556152,85.529296875,NA,NA,NA,NA,NA,"field_out"
2016,7,"R","L","FT",89.7279976806641,83.4626617431641,91.9391708374023,4809.93359375,38.5749931335449,-44.8145141601562,334.463439941406,"double"
2016,8,"R","R","FF",88.975098236084,81.9867706298828,87.0676040649414,1782.09875488281,14.7555856704712,14.5723333358765,227.680786132812,"single"
2016,6,"R","R","FT",92.0687824401856,85.3578414916992,95.6358337402344,1598.07421875,14.6102647781372,7.23590898513794,228.914306640625,"single"
2016,5,"R","R","FF",94.9576668395996,86.194206237793,106.888763427734,2183.6630859375,11.7486610412598,-38.3426742553711,230.996017456055,"single"
2016,7,"R","L","FT",91.6676433105469,84.455696105957,93.6662445068359,1531.978515625,11.775486946106,27.0854301452637,194.757308959961,"field_out"
2016,8,"R","R","FF",98.2308318481445,90.4147644042969,94.4751358032227,NA,-2.65711879730225,20.7697563171387,43.8780517578125,"single"
2016,4,"R","R","FF",90.8506398620605,83.2625198364258,91.75,5299.63232421875,60.5295906066895,47.6635818481445,204.561187744141,"field_out"
2016,5,"R","L","FT",91.5448674926758,85.0798187255859,83.0183792114258,NA,-1.98052179813385,-1.21591436862946,33.9208374023438,"single"
2016,6,"R","L","FT",86.7285182647705,81.1802444458008,92.5884475708008,1866.98315429688,29.390209197998,-5.58475303649902,357.165313720703,"field_out"
2016,7,"L","R","FT",92.6938068847656,85.0132827758789,95.6091461181641,1495.5439453125,6.47800064086914,0.758581161499023,146.470001220703,"single"
2016,6,"R","L","FF",97.8843788452149,91.0261383056641,84.1663665771484,3724.64697265625,23.9771118164062,-42.5643272399902,292.505279541016,"field_out"
2016,9,"R","L","FT",90.6063057861328,83.4373626708984,99.1136627197266,856.484802246094,3.76921653747559,-1.76411032676697,88.5375900268555,"single"
2016,7,"L","R","FT",86.0059225311279,79.3397979736328,83.964973449707,2062.63720703125,10.2020263671875,-30.0019798278809,131.890396118164,"single"
2016,8,"R","L","FT",95.643985534668,88.8937377929688,111.245262145996,2654.18359375,1.66480624675751,22.3788070678711,65.9807205200195,"field_out"
2016,8,"R","R","FT",88.9556276855469,82.5066375732422,95.5398330688477,4032.880859375,26.2287750244141,33.4568176269531,325.311889648438,"field_out"
2016,7,"R","L","FT",92.4948659362793,85.4656219482422,91.7113647460938,4970.3759765625,3.00498390197754,-41.0984649658203,91.0624389648438,"double"
2016,8,"L","R","FF",88.984203918457,82.9183044433594,88.8607406616211,NA,-8.2213306427002,-25.0741081237793,14.4715147018433,"field_out"
2016,7,"R","L","FT",89.1053251037598,83.3970489501953,NA,NA,NA,NA,NA,"field_out"
2016,9,"R","R","FF",87.7239566650391,80.5791473388672,98.3062438964844,2508.02221679688,15.1644258499146,25.6715526580811,297.206207275391,"field_out"
2016,6,"L","R","FF",91.4519166870117,84.0733108520508,86.4572830200195,2402.521484375,17.1419849395752,10.2026834487915,253.736785888672,"single"
2016,5,"R","L","FF",94.8961852722168,87.9345779418945,93.5282821655273,2010.20788574219,7.96513938903809,-16.0793933868408,144.860244750977,"single"
2016,9,"R","L","FF",92.5310493164063,86.071533203125,80.2322235107422,NA,-6.54213333129883,14.3539047241211,25.4864349365234,"field_out"
2016,7,"R","R","FT",89.8960417480469,83.5334548950195,107.903617858887,NA,-14.1879806518555,11.5112009048462,10.0114068984985,"field_out"
2016,7,"L","L","FT",88.2390573120117,81.7157821655273,75.3643951416016,3589.72216796875,38.1369171142578,-4.57725811004639,267.933837890625,"field_out"
2016,6,"R","R","FF",90.114057800293,83.6701812744141,112.705993652344,1037.28356933594,16.1450252532959,-6.33636903762817,348.011383056641,"double"
2016,7,"R","R","FF",94.5172119750977,86.0865097045898,62.5811233520508,NA,-15.1871728897095,-159.157257080078,16.6486701965332,"hit_by_pitch"
2016,6,"R","R","FT",93.6454807739258,86.7387847900391,NA,NA,NA,NA,NA,"double_play"
2016,5,"L","R","FT",92.4434682617188,85.6098327636719,102.80704498291,NA,-8.34535598754883,-16.7836647033691,14.4125719070435,"field_out"
2016,4,"L","R","FF",88.8848114929199,81.5508804321289,103.101669311523,2067.80029296875,15.9303350448608,20.0446376800537,297.673126220703,"field_out"
2016,5,"R","R","FF",96.8978952331543,89.0180206298828,79.7798004150391,4329.86865234375,33.0122833251953,24.2756938934326,261.770660400391,"field_out"
2016,9,"R","R","FT",91.9829600830078,85.6220779418945,79.2759094238281,3875.79077148438,24.9559154510498,26.6209545135498,243.510925292969,"single"
2016,6,"R","R","FT",91.9850309753418,84.7432632446289,45.8955154418945,4567.69677734375,58.0993804931641,19.7042770385742,92.7832489013672,"field_out"
2016,8,"R","R","FF",88.1994189758301,80.7180709838867,106.821800231934,2107.5517578125,5.8947434425354,-34.1318817138672,142.442687988281,"field_out"
2016,8,"R","L","FT",96.8996747436524,89.6787643432617,85.7897109985352,NA,69.2410736083984,7.6117091178894,149.522979736328,"field_out"
2016,4,"R","R","FT",94.4814032287598,88.3785705566406,94.5608901977539,NA,-23.162015914917,12.4354696273804,7.84114980697632,"field_out"
2016,9,"R","R","FT",94.9272278442383,87.1089935302734,42.7052764892578,4578.58544921875,28.0173358917236,34.753231048584,91.8350601196289,"field_out"
2016,4,"L","R","FF",91.4743739013672,85.1949462890625,83.7496871948242,3649.15478515625,13.6421661376953,-38.6134605407715,149.240081787109,"field_out"
2016,8,"R","R","FF",93.8407066040039,85.8363265991211,NA,NA,NA,NA,NA,"field_out"
2016,5,"L","R","FF",93.3765665588379,85.3599014282227,100.581504821777,1354.484375,13.5714654922485,6.01260995864868,290.882202148438,"field_out"
2016,9,"L","R","FT",93.9601419372559,87.7395553588867,NA,NA,NA,NA,NA,"field_out"
2016,5,"R","L","FF",88.4015234985352,82.9560775756836,75.5172271728516,1168.01025390625,23.7330093383789,43.0817794799805,218.263732910156,"single"
2016,9,"L","R","FF",88.0285859680176,80.8679351806641,84.6063690185547,NA,-27.1311817169189,-23.4585285186768,5.14659881591797,"field_out"
2016,4,"L","R","FT",86.8953916015625,81.4482650756836,81.0502777099609,3563.2451171875,12.9661388397217,36.6344795227051,171.354278564453,"single"
2016,5,"R","L","FF",94.1588539428711,86.0285491943359,83.9387054443359,1201.18200683594,16.8617248535156,23.5804405212402,236.475433349609,"single"
2016,6,"R","L","FT",94.1395603027344,87.2996520996094,91.9364471435547,3869.45239257812,20.6288471221924,-22.6009159088135,299.486846923828,"field_out"
2016,6,"R","L","FF",89.8125608520508,82.424690246582,106.407409667969,2229.75463867188,8.39127922058105,30.6409149169922,155.397171020508,"double"
2016,4,"R","L","FF",97.1295333862305,88.7063446044922,70.1431732177734,NA,-2.19616985321045,35.8123016357422,28.3307800292969,"field_out"
2016,9,"R","R","FT",90.8360395507813,83.8922500610352,79.0698165893555,2962.70532226562,5.99572324752808,3.09589791297913,80.0303955078125,"single"
2016,9,"R","R","FF",92.9300863342285,86.6572570800781,94.1126556396484,1300.45678710938,15.6202144622803,-36.0095100402832,246.874069213867,"single"
2016,9,"R","R","FT",91.6594533996582,84.7447052001953,102.564460754395,NA,-7.24629688262939,-9.34831619262695,18.5834369659424,"single"
2016,4,"R","R","FF",92.0537658691406,84.8699340820312,90.5054244995117,1324.38513183594,12.7346563339233,-3.49469232559204,263.621490478516,"single"
2016,6,"R","L","FF",91.5698534851074,84.6586227416992,88.3484420776367,2948.3486328125,34.9408340454102,44.5624008178711,337.552734375,"sac_fly"
2016,6,"R","L","FF",94.4692484436035,87.6716003417969,90.0699768066406,NA,-17.2059288024902,18.3307209014893,9.3390645980835,"field_out"
2016,6,"R","R","FT",94.2368714294434,87.4200057983398,95.8110504150391,981.285522460938,12.9603443145752,-20.50412940979,246.866485595703,"single"
2016,4,"R","L","FT",92.384286529541,85.2410430908203,50.1064529418945,NA,-10.4734725952148,17.9770641326904,13.6975774765015,"field_out"
2016,8,"R","R","FF",93.3768267211914,85.9825286865234,81.4921646118164,5140.365234375,64.6987152099609,37.8853721618652,154.06852722168,"field_error"
2016,6,"L","R","FT",86.4063696289063,80.5847702026367,NA,NA,NA,NA,NA,"field_out"
2016,8,"R","R","FF",91.107680267334,84.147590637207,96.5419082641602,3159.580078125,27.8311367034912,7.35719108581543,389.183410644531,"field_out"
2016,6,"R","R","FF",92.8598008728027,87.2487869262695,88.2096786499023,5208.21875,31.8286781311035,40.5464744567871,313.593139648438,"field_out"
2016,6,"R","L","FF",91.3413893127441,83.5048370361328,98.1841125488281,2506.84155273438,28.4262313842773,26.0482482910156,376.081939697266,"field_out"
2016,8,"L","R","FT",91.2551090698242,84.6056976318359,105.626594543457,NA,-4.08462285995483,-28.7598743438721,30.6707172393799,"field_out"
2016,5,"L","L","FF",90.8964388427734,83.9243927001953,84.3648986816406,5594.642578125,41.8966751098633,-30.7374229431152,280.697235107422,"field_out"
2016,5,"R","L","FT",89.5746059570313,83.1054000854492,74.672607421875,1635.10632324219,24.6884498596191,6.0511999130249,260.660430908203,"field_out"
2016,8,"R","R","FT",93.0764016418457,85.8721694946289,49.7740821838379,4099.03662109375,28.6493988037109,32.6708068847656,122.986679077148,"field_out"
2016,4,"R","R","FF",82.822591583252,77.0493011474609,95.9729537963867,4413.2021484375,48.8202018737793,-10.1270742416382,285.753479003906,"field_out"
2016,9,"R","L","FT",89.9934985656738,83.2604293823242,64.6751327514648,NA,-27.8956813812256,4.03136157989502,4.69371604919434,"field_error"
2016,9,"R","R","FF",91.8891767578125,83.8684234619141,NA,NA,NA,NA,NA,"field_out"
2016,5,"R","R","FF",94.2519088134766,86.6220092773438,95.1374588012695,2132.95336914062,15.2464227676392,6.54388284683228,275.227447509766,"field_out"
2016,9,"R","L","FF",92.7408442382813,86.0887908935547,93.6651306152344,NA,-29.6005668640137,-43.677417755127,6.03921127319336,"single"
2016,5,"L","L","FF",91.2260749511719,84.2448806762695,95.6230926513672,947.946350097656,18.4811019897461,7.32074642181396,311.791229248047,"single"
2016,5,"R","L","FT",91.2535689086914,84.5967636108398,95.2363128662109,NA,-21.8803291320801,-4.22740507125854,6.96838140487671,"field_out"
2016,9,"R","L","FF",94.530709197998,86.8856353759766,66.7321929931641,NA,-60.4070167541504,-16.1029071807861,2.12532377243042,"field_out"
2016,5,"R","R","FT",94.2466535339356,87.0941772460938,105.844795227051,NA,-11.1815481185913,-5.10433053970337,13.0011444091797,"single"
2016,8,"R","L","FF",88.9513610229492,81.5426254272461,84.3538055419922,4195.798828125,53.8542175292969,-5.58332300186157,240.884460449219,"field_out"
2016,4,"R","R","FF",92.4031118774414,85.6631393432617,95.5401763916016,3414.22265625,36.5037498474121,-0.420936644077301,362.070373535156,"field_out"
2016,9,"R","R","FT",89.2602882080078,82.0345916748047,100.614883422852,3076.6904296875,11.7455224990845,15.9378824234009,277.616424560547,"single"
2016,7,"R","R","FT",94.8155765686035,87.8877410888672,99.955696105957,3430.55859375,17.9414310455322,26.6879234313965,349.369689941406,"field_out"
2016,7,"R","R","FF",93.0843626098633,86.5002059936523,96.6943969726562,NA,-22.5045013427734,-0.767109990119934,5.20428466796875,"field_out"
2016,7,"R","L","FT",89.1938947753906,80.8017807006836,69.6156768798828,4275.189453125,40.0811080932617,-16.1522445678711,227.671813964844,"field_out"
2016,5,"R","R","FF",89.0528659667969,81.5357818603516,NA,NA,NA,NA,NA,"field_out"
2016,9,"R","L","FF",88.855590057373,82.0762023925781,NA,NA,NA,NA,NA,"field_out"
2016,5,"R","R","FT",89.7438883972168,82.8852691650391,102.382499694824,1109.91711425781,11.7245769500732,3.95466589927673,279.748077392578,"single"
2016,5,"L","R","FT",88.1584382019043,81.7877044677734,90.8775177001953,1597.79284667969,14.4776487350464,5.93877029418945,241.858383178711,"single"
2016,6,"L","R","FT",87.235095993042,80.6940994262695,93.4835891723633,NA,-2.432776927948,-32.5416145324707,25.4974174499512,"force_out"
2016,6,"L","L","FF",89.1424346618652,82.4611892700195,NA,NA,NA,NA,NA,"field_out"
2016,4,"R","L","FT",87.6005044250488,81.1611480712891,109.769660949707,2007.20812988281,21.1245880126953,-11.3213376998901,425.810180664062,"home_run"
2016,4,"R","R","FF",90.1329976196289,82.65966796875,85.5871810913086,5324.306640625,43.8880500793457,20.9129962921143,252.866165161133,"field_out"
2016,6,"R","R","FT",91.435734588623,84.5349960327148,95.5920104980469,NA,-0.0534946471452713,-23.4468936920166,50.1282119750977,"single"
2016,5,"R","R","FF",88.7622125854492,82.0431289672852,NA,NA,NA,NA,NA,"field_out"
2016,6,"R","L","FT",91.3631909179688,85.0305023193359,101.612564086914,1838.00024414062,20.58154296875,1.21372354030609,389.16455078125,"field_out"
2016,5,"L","R","FT",91.6769259033203,84.2548294067383,102.378326416016,854.769714355469,3.40938782691956,4.27414274215698,103.91877746582,"field_out"
2016,9,"R","R","FF",90.3818481140137,83.5856094360352,89.47998046875,2904.42114257812,16.2475433349609,26.709774017334,262.073669433594,"field_out"
2016,9,"R","R","FT",92.0402686462402,84.4057464599609,102.485458374023,3807.8798828125,14.1380882263184,30.9064750671387,299.369445800781,"field_out"
2016,10,"R","L","FT",86.0272350311279,80.0375289916992,NA,NA,NA,NA,NA,"field_out"
2016,9,"R","L","FF",92.3527964782715,85.6047973632812,83.238166809082,NA,-29.5885391235352,8.79767513275146,3.88121700286865,"field_out"
2016,8,"L","R","FF",91.281291809082,85.098258972168,85.3741149902344,1957.88952636719,13.3759031295776,5.36704444885254,214.018112182617,"single"
2016,7,"R","L","FT",91.9828768310547,85.7215576171875,85.9741592407227,NA,-17.6002445220947,13.2495155334473,5.44851350784302,"field_out"
2016,7,"R","L","FT",87.0842850799561,80.9002075195312,104.628890991211,3560.833984375,6.00151205062866,31.0856609344482,107.987457275391,"single"
2016,4,"L","L","FT",88.5035175476074,82.3534317016602,100.267387390137,921.582153320312,13.185528755188,19.364013671875,290.822723388672,"field_out"
2016,7,"L","R","FF",89.7162591552734,83.1939392089844,81.8763046264648,3847.72485351562,47.2972526550293,5.80778169631958,269.575103759766,"field_out"
2016,7,"R","L","FF",90.332885559082,84.0271224975586,79.2763290405273,1977.72595214844,24.091796875,7.05139541625977,289.539184570312,"single"
2016,7,"R","L","FT",95.6595432434082,88.3325424194336,102.446632385254,2612.63134765625,2.22849154472351,7.53705406188965,60.9187889099121,"field_out"
2016,7,"R","L","FT",92.4308868103027,86.1863784790039,95.6138229370117,1684.41784667969,11.3188676834106,27.1179275512695,168.318893432617,"single"
2016,5,"R","L","FT",90.0072143249512,82.1261138916016,96.7967529296875,1702.79650878906,13.3123054504395,-14.9380836486816,299.704620361328,"double"
2016,6,"L","R","FF",91.0733076171875,83.944221496582,68.9594802856445,4011.28076171875,24.3600883483887,33.597038269043,198.291030883789,"single"
2016,6,"R","R","FT",92.6664794311524,85.7932968139648,92.8273620605469,NA,-29.6575183868408,-19.6369819641113,7.38371992111206,"field_out"
2016,5,"R","L","FT",95.6176258850098,88.4199142456055,104.484580993652,2756.47534179688,11.0318965911865,35.2301712036133,175.244644165039,"double"
2016,9,"R","L","FF",89.6303223266602,82.4399108886719,70.7588272094727,1859.99609375,4.09034442901611,-10.1114110946655,65.7540893554688,"field_out"
2016,7,"R","R","FT",92.7070127258301,85.8449478149414,98.7644119262695,3951.80639648438,15.8095026016235,36.3736419677734,295.483306884766,"field_out"
2016,7,"R","R","FF",90.5212951354981,83.8563537597656,89.7782363891602,5566.283203125,43.5930061340332,33.3905754089355,297.575836181641,"field_out"
2016,4,"R","R","FF",96.3779555664063,87.2236099243164,106.232925415039,2377.53637695312,13.5970058441162,17.0494804382324,283.064178466797,"single"
2016,8,"R","L","FT",94.9253963012695,87.7942276000977,88.8003692626953,854.551391601562,7.38189888000488,12.0242700576782,127.194786071777,"single"
2016,4,"L","R","FF",90.0578627319336,83.3360137939453,99.6264038085938,1819.09716796875,6.03773975372314,19.1071834564209,158.847839355469,"field_out"
2016,8,"R","R","FF",95.9859429321289,89.1305923461914,NA,NA,NA,NA,NA,"force_out"
2016,9,"R","L","FF",97.5760656433106,90.0545120239258,92.8623657226562,NA,-2.3668646812439,15.304123878479,29.9411334991455,"field_out"
2016,5,"R","L","FF",92.4323541259766,83.4160079956055,96.3189086914062,4070.458984375,51.3630180358887,-5.47549057006836,281.702423095703,"field_out"
2016,5,"R","R","FF",96.0285991516113,88.4894256591797,84.9183044433594,2615.212890625,68.8930358886719,-40.4886436462402,104.218894958496,"field_out"
2016,4,"R","R","FF",87.1331487731934,80.4458312988281,99.0432510375977,2329.97924804688,20.5419960021973,21.8726425170898,327.528076171875,"field_out"
2016,5,"R","R","FF",96.6063885192871,89.4888610839844,96.7735824584961,2881.818359375,30.2153739929199,-19.6702575683594,393.781585693359,"home_run"
2016,4,"R","L","FF",88.6588656921387,81.2630081176758,102.931541442871,1597.75744628906,19.8696784973145,24.7562961578369,311.885925292969,"field_out"
2016,9,"R","L","FF",93.2142460632324,84.9534225463867,77.8692092895508,2455.55249023438,29.4152126312256,43.2040481567383,268.058685302734,"double"
2016,7,"R","R","FT",91.5604147949219,84.0954132080078,84.164924621582,4956.31640625,47.1136436462402,-22.9702167510986,251.374877929688,"field_out"
2016,4,"R","R","FT",89.0717329406738,82.5717849731445,79.4018859863281,3816.20141601562,38.3654708862305,-44.0162620544434,283.5986328125,"field_out"
2016,5,"R","L","FF",92.1461963500977,84.8490982055664,91.9610061645508,NA,-8.076735496521,-0.695176720619202,12.6816778182983,"field_out"
2016,8,"R","R","FF",92.7274094543457,85.5680084228516,NA,NA,NA,NA,NA,"field_out"
2016,7,"R","L","FT",88.2396504821777,82.4675140380859,103.973678588867,3217.99536132812,17.3489017486572,-30.8589859008789,342.107696533203,"double"
2016,5,"R","L","FT",90.8775926818848,84.5522842407227,95.8972244262695,1876.25903320312,1.03439092636108,11.4356822967529,53.6591033935547,"grounded_into_double_play"
2016,10,"L","R","FT",93.2838863220215,86.7900085449219,100.206207275391,NA,-8.23437881469727,-9.2698221206665,15.7893190383911,"single"
2016,9,"R","L","FT",97.9229661254883,91.9491577148438,106.140602111816,NA,-4.65025806427002,23.5443534851074,22.1321964263916,"field_out"
2016,4,"R","R","FT",85.3173976593018,79.0156631469727,NA,NA,NA,NA,NA,"field_out"
2016,7,"R","L","FF",95.6112883300781,88.1034927368164,94.0423736572266,3730.44580078125,20.0071468353271,-16.9694919586182,337.93994140625,"field_out"
2016,6,"R","R","FF",89.0975618591309,83.1138458251953,92.8442001342773,NA,-8.11976528167725,-30.0366535186768,18.3321475982666,"field_out"
2016,4,"L","R","FF",90.0915901794434,83.3702545166016,93.2141189575195,1368.23620605469,21.5575180053711,-8.09746837615967,331.408599853516,"field_out"
2016,7,"L","R","FF",90.6248813781738,84.0968627929688,79.7538299560547,4960.27783203125,51.8882369995117,35.9786071777344,219.673629760742,"field_out"
2016,4,"R","L","FT",93.6631301879883,86.1130218505859,80.8364639282227,1616.24438476562,12.5697183609009,0.87230384349823,189.915222167969,"single"
2016,4,"R","L","FT",89.1225894775391,82.9273529052734,103.112159729004,895.224365234375,8.02243709564209,2.45811772346497,161.456878662109,"single"
2016,8,"R","L","FT",94.9955152587891,87.6998138427734,94.9083938598633,2278.93237304688,22.4342231750488,3.17649102210999,365.213073730469,"field_out"
2016,8,"L","R","FF",87.868627746582,80.8697662353516,87.6585464477539,NA,-18.9675807952881,9.18723964691162,9.77717971801758,"field_out"
2016,9,"R","R","FF",92.6491630249024,84.8692855834961,NA,NA,NA,NA,NA,"field_out"
