,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
33,FC,2024-08-21,87.5,1.22,5.66,"Cortes, Nestor",595978,641482,strikeout,swinging_strike,,,,,12,Austin Hedges strikes out swinging.,R,R,L,NYY,CLE,S,2.0,,2,2,2024,-0.64,0.67,0.38,3.48,,,,0,6,Top,,,,,,,-0.7022765349730847,-127.48544648218332,-0.5735523950367569,-6.834548872107839,24.43833936292793,-24.905395275251603,3.31,1.48,,,,86.8,2412,5.6,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.91,,0.0,0.0,1.0,0.0,0.0,,43,5,Cutter,7,0,0,7,0,7,0,7,Standard,Standard,187,0.003,-0.203,58.8,6.1,,0.203,,7,-7,0.988,0.012,29,31,30,32,2,1,8.0,7.0,5,1,2.28,-0.64,0.64,43.3
34,FF,2024-08-21,92.5,0.56,5.93,"Cortes, Nestor",595978,641482,,ball,,,,,13,Austin Hedges strikes out swinging.,R,R,L,NYY,CLE,B,,,1,2,2024,0.43,1.72,-0.02,0.71,,,,0,6,Top,,,,,,,-2.3984561937384594,-134.35412974521572,-11.136594121073951,5.757146865430907,29.85468132939823,-9.082395302351916,3.34,1.39,,,,91.6,2226,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.57,,,,,,,,43,4,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,159,0.0,0.036,,,,-0.036,,7,-7,0.988,0.012,29,31,30,32,2,1,8.0,7.0,5,1,0.96,0.43,-0.43,55.3
35,ST,2024-08-21,77.0,1.33,5.59,"Cortes, Nestor",595978,641482,,foul,,,,,3,Austin Hedges strikes out swinging.,R,R,L,NYY,CLE,S,,,1,1,2024,-1.25,-0.05,0.76,2.85,,,,0,6,Top,,,,,,,1.03106356123913,-112.15744023190004,1.253727258454776,-10.66373531034981,21.63772000936865,-33.08466685636091,3.31,1.48,109.0,71.0,74.0,76.0,2498,5.7,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.85,,,,,,,,43,3,Sweeper,7,0,0,7,0,7,0,7,Standard,Standard,289,0.0,-0.051,67.6,7.2,,0.051,88.0,7,-7,0.988,0.012,29,31,30,32,2,1,8.0,7.0,5,1,3.91,-1.25,1.25,44.2
36,FF,2024-08-21,89.6,0.73,6.02,"Cortes, Nestor",595978,641482,,foul,,,,,2,Austin Hedges strikes out swinging.,R,R,L,NYY,CLE,S,,,1,0,2024,0.42,1.63,-0.16,3.3,,,,0,6,Top,,,,,,,-3.040702395484968,-130.45889404403945,-4.127768124065457,5.464581009718066,27.647688703426173,-12.903963695310836,3.31,1.48,95.0,88.4,82.0,88.5,2214,5.6,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.9,,,,,,,,43,2,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,160,0.0,-0.044,75.2,7.5,,0.044,88.4,7,-7,0.988,0.012,29,31,30,32,2,1,8.0,7.0,5,1,1.21,0.42,-0.42,53.8
37,FF,2024-08-21,88.4,1.18,5.78,"Cortes, Nestor",595978,641482,,ball,,,,,12,Austin Hedges strikes out swinging.,R,R,L,NYY,CLE,B,,,0,0,2024,0.62,1.55,1.47,2.45,,,,0,6,Top,,,,,,,-0.5854307887597427,-128.65196106268988,-5.185227770860059,7.002083749789335,27.121876763508308,-14.127358449742667,3.29,1.41,,,,87.3,2199,5.6,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.89,,,,,,,,43,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,147,0.0,0.034,,,,-0.034,,7,-7,0.988,0.012,29,31,30,32,2,1,8.0,7.0,5,1,1.37,0.62,-0.62,45.3
38,CH,2024-08-21,82.9,1.02,5.55,"Cortes, Nestor",671289,641482,force_out,hit_into_play,,,,,9,"Tyler Freeman grounds into a force out, fielded by third baseman Oswald Peraza.   Jhonkensy Noel out at 3rd.",R,R,L,NYY,CLE,X,5.0,ground_ball,0,1,2024,1.3,0.32,0.62,1.5,,678877.0,665926.0,2,5,Top,95.09,162.98,,,,,-3.4133565443425957,-120.64935066152538,-3.3762692635697658,13.307756582809487,24.855043358120444,-28.55013446645,3.2,1.4,7.0,74.0,-13.0,82.1,1394,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.61,0.054,0.053,0.0,1.0,0.0,0.0,2.0,37,2,Changeup,7,0,0,7,0,7,0,7,Standard,Standard,123,0.007,-0.369,75.3,8.2,0.066,0.369,88.0,7,-7,0.983,0.017,29,25,30,25,2,1,8.0,1.0,5,1,3.01,1.3,-1.3,46.3
39,FF,2024-08-21,92.9,0.62,5.9,"Cortes, Nestor",671289,641482,,called_strike,,,,,13,"Tyler Freeman grounds into a force out, fielded by third baseman Oswald Peraza.   Jhonkensy Noel out at 3rd.",R,R,L,NYY,CLE,S,,,0,0,2024,0.56,1.58,-0.94,1.82,,678877.0,665926.0,2,5,Top,,,,,,,-5.198468810307559,-135.02668964833776,-8.03413474152553,8.0032536532558,31.439109595767096,-11.32426213437766,3.13,1.23,,,,92.2,2321,6.1,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.41,,,,,,,,37,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,155,0.0,-0.077,,,,0.077,,7,-7,0.983,0.017,29,25,30,25,2,1,8.0,1.0,5,1,1.09,0.56,-0.56,55.4
40,FF,2024-08-21,93.3,0.62,5.93,"Cortes, Nestor",665926,641482,single,hit_into_play,,,,,4,Andrés Giménez singles on a ground ball to left fielder Alex Verdugo.   Jhonkensy Noel to 2nd.,R,L,L,NYY,CLE,X,7.0,ground_ball,0,1,2024,0.41,1.58,-0.54,2.38,,,678877.0,2,5,Top,92.06,103.59,,,,,-3.8687335021025184,-135.7035385742011,-6.7916366786174445,5.966114412593861,30.35776809187105,-11.41106824396783,3.2,1.44,44.0,103.0,-1.0,92.7,2289,6.0,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.48,0.457,0.415,0.9,1.0,1.0,0.0,4.0,36,2,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,158,-0.003,0.34,,,0.497,-0.34,103.0,7,-7,0.986,0.014,29,25,30,26,2,1,8.0,1.0,5,1,1.05,0.41,0.41,55.0
41,ST,2024-08-21,77.6,1.29,5.52,"Cortes, Nestor",665926,641482,,swinging_strike,,,,,13,Andrés Giménez singles on a ground ball to left fielder Alex Verdugo.   Jhonkensy Noel to 2nd.,R,L,L,NYY,CLE,S,,,0,0,2024,-1.46,0.3,-0.91,1.35,,,678877.0,2,5,Top,,,,,,,-2.0282647391402864,-113.1244927822991,-2.5801539238071864,-12.22240400345422,20.00555497857182,-29.30413889856457,3.2,1.44,,,,77.3,2535,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.59,,,,,,,,36,1,Sweeper,7,0,0,7,0,7,0,7,Standard,Standard,294,0.0,-0.039,64.5,8.4,,0.039,,7,-7,0.986,0.014,29,25,30,26,2,1,8.0,1.0,5,1,3.46,-1.46,-1.46,42.1
42,FC,2024-08-21,88.8,0.93,5.71,"Cortes, Nestor",678877,641482,single,hit_into_play,,,,,1,Jhonkensy Noel singles on a line drive to center fielder Aaron Judge.,R,R,L,NYY,CLE,X,8.0,line_drive,3,2,2024,-0.42,0.51,-0.5,3.09,,,,2,5,Top,108.91,86.0,,,,,-2.600395672319029,-129.4581511253254,-1.4928745816402174,-4.252933744376528,25.62115608477415,-26.34351989103729,3.47,1.69,285.0,82.4,22.0,88.3,2361,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.72,0.611,0.592,0.9,1.0,1.0,0.0,4.0,35,6,Cutter,7,0,0,7,0,7,0,7,Standard,Standard,187,-0.002,0.102,69.3,6.6,0.733,-0.102,88.0,7,-7,0.988,0.012,29,22,30,23,2,1,8.0,1.0,5,1,2.36,-0.42,0.42,48.6
43,FF,2024-08-21,92.8,0.6,6.0,"Cortes, Nestor",678877,641482,,ball,,,,,12,Jhonkensy Noel singles on a line drive to center fielder Aaron Judge.,R,R,L,NYY,CLE,B,,,2,2,2024,0.1,1.53,0.07,4.4,,,,2,5,Top,,,,,,,-1.5743393798970238,-135.14107620747157,-1.615543491493943,1.6435013248638894,31.586158116610942,-13.410620277483918,3.48,1.7,,,,91.9,2316,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.65,,,,,,,,35,5,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,166,0.0,0.041,,,,-0.041,,7,-7,0.988,0.012,29,22,30,23,2,1,8.0,1.0,5,1,1.13,0.1,-0.1,57.0
44,FF,2024-08-21,92.3,0.59,5.93,"Cortes, Nestor",678877,641482,,foul_tip,,,,,11,Jhonkensy Noel singles on a line drive to center fielder Aaron Judge.,R,R,L,NYY,CLE,S,,,2,1,2024,0.09,1.49,-0.31,3.61,,,,2,5,Top,,,,,,,-2.474980485522247,-134.40071940156318,-3.2570841311851195,1.6321691258340991,32.1276574673653,-13.760528666554638,3.47,1.69,,,,91.4,2266,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.56,,,,,,,,35,4,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,164,0.0,-0.032,83.3,6.8,,0.032,,7,-7,0.988,0.012,29,22,30,23,2,1,8.0,1.0,5,1,1.21,0.09,-0.09,56.3
45,ST,2024-08-21,77.6,1.53,5.6,"Cortes, Nestor",678877,641482,,ball,,,,,12,Jhonkensy Noel singles on a line drive to center fielder Aaron Judge.,R,R,L,NYY,CLE,B,,,1,1,2024,-1.33,0.21,1.12,2.57,,,,2,5,Top,,,,,,,1.5390787852357142,-112.96520881912691,0.1147292148185181,-11.615469786118766,22.39869960068968,-30.676076057240262,3.42,1.6,,,,76.4,2644,5.6,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.88,,,,,,,,35,3,Sweeper,7,0,0,7,0,7,0,7,Standard,Standard,293,0.0,0.023,,,,-0.023,,7,-7,0.988,0.012,29,22,30,23,2,1,8.0,1.0,5,1,3.6,-1.33,1.33,44.5
46,FC,2024-08-21,87.8,1.15,5.77,"Cortes, Nestor",678877,641482,,called_strike,,,,,1,Jhonkensy Noel singles on a line drive to center fielder Aaron Judge.,R,R,L,NYY,CLE,S,,,1,0,2024,-0.32,0.67,-0.77,2.95,,,,2,5,Top,,,,,,,-3.954667033167549,-127.90313996561888,-2.128696843492828,-2.724499259283708,25.50162381534289,-24.54866767477505,3.32,1.63,,,,87.3,2358,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.66,,,,,,,,35,2,Cutter,7,0,0,7,0,7,0,7,Standard,Standard,176,0.0,-0.02,,,,0.02,,7,-7,0.988,0.012,29,22,30,23,2,1,8.0,1.0,5,1,2.27,-0.32,0.32,50.4
47,ST,2024-08-21,76.7,1.51,5.62,"Cortes, Nestor",678877,641482,,ball,,,,,12,Jhonkensy Noel singles on a line drive to center fielder Aaron Judge.,R,R,L,NYY,CLE,B,,,0,0,2024,-1.36,0.35,1.13,4.01,,,,2,5,Top,,,,,,,1.6095644756638672,-111.64905783351388,2.9110890056947,-11.65714971773705,20.46144427395402,-30.02120417869364,3.3,1.52,,,,75.6,2528,5.5,745704,669224,700250,650402,672724,683011,657077,592450,665742,55.0,,,,,,,,35,1,Sweeper,7,0,0,7,0,7,0,7,Standard,Standard,289,0.0,0.015,,,,-0.015,,7,-7,0.988,0.012,29,22,30,23,2,1,8.0,1.0,5,1,3.53,-1.36,1.36,42.7
48,FF,2024-08-21,90.6,0.79,5.84,"Cortes, Nestor",647304,641482,field_out,hit_into_play,,,,,7,Josh Naylor flies out to center fielder Aaron Judge.,R,L,L,NYY,CLE,X,8.0,fly_ball,1,0,2024,0.48,1.58,-0.32,1.88,,,,1,5,Top,104.18,93.29,,,,,-3.757574178116855,-131.7917437175831,-7.2869205517164835,6.355563224831273,28.786537451626028,-12.427562233018346,3.09,1.43,,91.5,38.0,,2289,6.0,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.49,0.014,0.023,0.0,1.0,0.0,0.0,3.0,34,2,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,160,0.002,-0.186,72.2,8.0,0.044,0.186,91.5,7,-7,0.986,0.014,29,27,30,27,2,1,8.0,1.0,5,1,1.21,0.48,0.48,53.4
49,FC,2024-08-21,86.6,1.18,5.8,"Cortes, Nestor",647304,641482,,ball,,,,,12,Josh Naylor flies out to center fielder Aaron Judge.,R,L,L,NYY,CLE,B,,,0,0,2024,-0.48,0.44,0.47,3.73,,,,1,5,Top,,,,,,,-0.7246984379022052,-126.16478935425724,0.299101218500218,-4.961915466313265,24.21064312493609,-27.74323160955385,3.07,1.37,,,,85.7,2279,5.5,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.99,,,,,,,,34,1,Cutter,7,0,0,7,0,7,0,7,Strategic,Standard,181,0.0,0.025,,,,-0.025,,7,-7,0.986,0.014,29,27,30,27,2,1,8.0,1.0,5,1,2.58,-0.48,-0.48,48.8
50,CH,2024-08-21,84.0,0.99,5.64,"Cortes, Nestor",681807,641482,field_out,hit_into_play,,,,,8,David Fry pops out to shortstop Anthony Volpe.,R,R,L,NYY,CLE,X,6.0,popup,1,2,2024,1.17,1.02,0.26,1.82,,,,0,5,Top,106.67,130.35,,,,,-3.9605036474491015,-122.24287892864255,-4.436894844234314,12.506906565107704,24.84716207973008,-21.231377257254557,3.39,1.53,181.0,66.9,52.0,83.3,1434,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.62,0.077,0.069,0.0,1.0,0.0,0.0,3.0,33,5,Changeup,7,0,0,7,0,7,0,7,Standard,Standard,122,0.005,-0.167,65.9,8.9,0.078,0.167,88.0,7,-7,0.981,0.019,29,28,30,29,2,1,8.0,1.0,5,1,2.21,1.17,-1.17,45.2
51,FC,2024-08-21,89.6,0.96,5.83,"Cortes, Nestor",681807,641482,,foul,,,,,4,David Fry pops out to shortstop Anthony Volpe.,R,R,L,NYY,CLE,S,,,1,2,2024,-0.19,0.99,-0.54,2.57,,,,0,5,Top,,,,,,,-3.2740491776860328,-130.45854236215857,-4.167795369544264,-1.5320285940590868,25.653238853528627,-20.13387349259275,3.39,1.53,322.0,93.6,27.0,89.3,2273,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.6,,,,,,,,33,4,Cutter,7,0,0,7,0,7,0,7,Standard,Standard,171,0.0,0.0,78.1,7.8,,0.0,93.6,7,-7,0.981,0.019,29,28,30,29,2,1,8.0,1.0,5,1,1.83,-0.19,0.19,47.6
52,FF,2024-08-21,91.7,0.68,5.9,"Cortes, Nestor",681807,641482,,called_strike,,,,,8,David Fry pops out to shortstop Anthony Volpe.,R,R,L,NYY,CLE,S,,,1,1,2024,0.59,1.57,0.25,1.9,,,,0,5,Top,,,,,,,-2.325783519517996,-133.37352666023125,-7.566973579107922,7.495263100459776,29.10775646935596,-12.004786994837648,3.25,1.34,,,,90.9,2312,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.61,,,,,,,,33,3,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,158,0.0,-0.051,,,,0.051,,7,-7,0.981,0.019,29,28,30,29,2,1,8.0,1.0,5,1,1.15,0.59,-0.59,52.8
53,CH,2024-08-21,82.8,1.24,5.71,"Cortes, Nestor",681807,641482,,ball,,,,,12,David Fry pops out to shortstop Anthony Volpe.,R,R,L,NYY,CLE,B,,,0,1,2024,1.23,0.33,1.82,2.35,,,,0,5,Top,,,,,,,-1.0500249176217833,-120.60486127755904,-1.8543882171452832,12.17661671525545,23.110879958509404,-28.75702553392113,3.2,1.4,,,,82.0,1328,5.6,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.87,,,,,,,,33,2,Changeup,7,0,0,7,0,7,0,7,Standard,Standard,119,0.0,0.023,,,,-0.023,,7,-7,0.981,0.019,29,28,30,29,2,1,8.0,1.0,5,1,2.98,1.23,-1.23,42.9
54,FF,2024-08-21,89.2,0.73,5.97,"Cortes, Nestor",681807,641482,,called_strike,,,,,5,David Fry pops out to shortstop Anthony Volpe.,R,R,L,NYY,CLE,S,,,0,0,2024,0.48,1.64,0.27,2.21,,,,0,5,Top,,,,,,,-2.1298027960194457,-129.81827903229706,-6.668649860080861,5.904386192204653,25.59602149322657,-12.467222310194256,3.15,1.4,,,,88.7,2287,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.65,,,,,,,,33,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,159,0.0,-0.033,,,,0.033,,7,-7,0.981,0.019,29,28,30,29,2,1,8.0,1.0,5,1,1.21,0.48,-0.48,56.0
55,FF,2024-08-21,92.2,0.48,5.85,"Cortes, Nestor",608070,641482,field_out,hit_into_play,,,,,3,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,X,6.0,ground_ball,3,2,2024,0.47,1.51,0.3,3.28,,,,2,4,Top,107.21,147.83,,,,,-1.4670977944387906,-134.23908991553523,-3.954568161854741,6.052917481320181,29.266767181308197,-13.312702229801548,3.36,1.54,26.0,104.3,-6.0,91.6,2165,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.61,0.317,0.314,0.0,1.0,0.0,0.0,2.0,26,9,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,163,0.006,-0.125,73.3,7.1,0.324,0.125,104.3,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,1.17,0.47,-0.47,56.3
56,FC,2024-08-21,89.6,0.85,5.75,"Cortes, Nestor",608070,641482,,foul,,,,,1,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,S,,,3,2,2024,-0.46,0.89,-0.61,3.37,,,,2,4,Top,,,,,,,-2.6264880229842014,-130.6763576383133,-1.872529730945522,-4.845850757653353,24.032995372181045,-21.66311420091581,3.36,1.54,201.0,72.7,62.0,89.5,2331,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.68,,,,,,,,26,8,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,182,0.0,0.0,73.3,7.1,,0.0,88.0,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,1.9,-0.46,0.46,53.0
57,FC,2024-08-21,89.4,0.9,5.78,"Cortes, Nestor",608070,641482,,foul,,,,,4,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,S,,,3,2,2024,-0.38,0.44,-0.37,2.66,,,,2,4,Top,,,,,,,-2.315962406374684,-130.35278223021032,-2.653371570127259,-3.854693963737841,25.535665307215638,-26.76522471694871,3.36,1.54,174.0,79.6,71.0,89.0,2302,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.71,,,,,,,,26,7,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,186,0.0,0.0,72.6,8.1,,0.0,88.0,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,2.38,-0.38,0.38,49.5
58,FC,2024-08-21,88.3,0.97,5.68,"Cortes, Nestor",608070,641482,,foul,,,,,1,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,S,,,3,2,2024,-0.39,0.78,-0.32,3.25,,,,2,4,Top,,,,,,,-2.293239756197381,-128.70493169739376,-1.5551650241899626,-4.019458319710055,22.486485016355207,-23.27660172673606,3.36,1.54,128.0,84.7,78.0,88.3,2374,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.65,,,,,,,,26,6,Cutter,4,0,0,4,0,4,0,4,Standard,Strategic,193,0.0,0.0,79.0,7.5,,0.0,88.0,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,2.09,-0.39,0.39,49.0
59,FC,2024-08-21,89.9,1.1,5.75,"Cortes, Nestor",608070,641482,,ball,,,,,12,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,B,,,2,2,2024,-0.57,0.79,1.07,3.36,,,,2,4,Top,,,,,,,1.095844912017795,-131.06168329686662,-1.688318129298767,-6.794752026949261,23.715679822029458,-22.891530048369013,3.25,1.27,,,,89.5,2461,5.6,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.86,,,,,,,,26,5,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,186,0.0,0.041,,,,-0.041,,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,1.99,-0.57,0.57,49.4
60,FF,2024-08-21,94.0,0.46,5.97,"Cortes, Nestor",608070,641482,,ball,,,,,14,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,B,,,1,2,2024,0.65,1.62,0.09,1.25,,,,2,4,Top,,,,,,,-2.378027257850236,-136.57529248945372,-9.976726561748542,8.706959045776973,31.268550681017185,-9.893204891061774,3.29,1.51,,,,93.0,2232,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.63,,,,,,,,26,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,163,0.0,0.015,,,,-0.015,,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,0.98,0.65,-0.65,57.6
61,FC,2024-08-21,88.9,1.24,5.77,"Cortes, Nestor",608070,641482,,foul,,,,,3,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,S,,,1,1,2024,-0.51,0.93,0.28,3.17,,,,2,4,Top,,,,,,,-1.2517780766605262,-129.65687994360312,-2.351039945683006,-5.613084558990167,23.89885982254056,-21.33485901568372,3.36,1.54,219.0,76.0,50.0,88.7,2353,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.7,,,,,,,,26,3,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,183,0.0,-0.025,65.4,6.5,,0.025,88.0,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,1.91,-0.51,0.51,50.3
62,FF,2024-08-21,93.1,0.74,5.84,"Cortes, Nestor",608070,641482,,ball,,,,,11,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,B,,,0,1,2024,0.1,1.49,-1.38,2.48,,,,2,4,Top,,,,,,,-5.628566832613836,-135.48333488651693,-6.092421610273727,2.4000998766493837,29.476433108101045,-12.63038917372761,3.27,1.37,,,,92.5,2204,5.9,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.58,,,,,,,,26,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,162,0.0,0.011,,,,-0.011,,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,1.13,0.1,-0.1,52.7
63,FF,2024-08-21,90.5,0.67,5.95,"Cortes, Nestor",608070,641482,,called_strike,,,,,3,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,NYY,CLE,S,,,0,0,2024,0.39,1.61,0.51,2.86,,,,2,4,Top,,,,,,,-1.2154394865580724,-131.72982650125235,-5.150547303695584,4.767692854238515,28.903251204160927,-12.592652142319997,3.37,1.37,,,,89.6,2302,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.68,,,,,,,,26,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,163,0.0,-0.016,,,,0.016,,4,-4,0.913,0.087,29,31,30,32,2,1,8.0,1.0,5,1,1.18,0.39,-0.39,56.8
64,FC,2024-08-21,88.9,0.72,5.89,"Cortes, Nestor",657041,641482,strikeout,foul_tip,,,,,1,Lane Thomas strikes out on a foul tip.,R,R,L,NYY,CLE,S,2.0,,2,2,2024,-0.38,0.97,-0.55,2.89,,,,1,4,Top,,,,,,,-2.298683627091967,-129.52052835539496,-3.3982222706829783,-3.905621768799535,24.86042692038948,-20.690340587206855,3.16,1.45,,,,88.5,2237,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.7,,0.0,0.0,1.0,0.0,0.0,,25,5,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,178,0.011,-0.142,77.2,7.5,,0.142,,4,-4,0.902,0.098,29,28,30,29,2,1,8.0,1.0,5,1,1.88,-0.38,0.38,50.6
65,CH,2024-08-21,83.3,1.19,5.7,"Cortes, Nestor",657041,641482,,ball,,,,,14,Lane Thomas strikes out on a foul tip.,R,R,L,NYY,CLE,B,,,1,2,2024,1.18,0.86,1.68,0.96,,,,1,4,Top,,,,,,,-1.161715542526934,-121.1925562846637,-6.013402786577903,11.794305279086789,24.810364493972365,-22.75137989842928,3.07,1.42,,,,82.2,1510,5.6,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.86,,,,,,,,25,4,Changeup,4,0,0,4,0,4,0,4,Standard,Standard,119,0.0,0.027,,,,-0.027,,4,-4,0.902,0.098,29,28,30,29,2,1,8.0,1.0,5,1,2.44,1.18,-1.18,42.6
66,FC,2024-08-21,89.7,0.96,5.81,"Cortes, Nestor",657041,641482,,foul,,,,,5,Lane Thomas strikes out on a foul tip.,R,R,L,NYY,CLE,S,,,1,1,2024,-0.37,0.99,-0.14,2.23,,,,1,4,Top,,,,,,,-1.9146726073657556,-130.76440423641088,-4.999159170653175,-3.9349120189454383,24.859497565552804,-20.010240697783964,3.16,1.45,221.0,110.0,11.0,89.5,2213,5.8,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.65,,,,,,,,25,3,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,169,0.0,-0.039,81.3,7.5,,0.039,110.0,4,-4,0.902,0.098,29,28,30,29,2,1,8.0,1.0,5,1,1.81,-0.37,0.37,50.7
67,FF,2024-08-21,92.0,0.7,6.03,"Cortes, Nestor",657041,641482,,swinging_strike,,,,,1,Lane Thomas strikes out on a foul tip.,R,R,L,NYY,CLE,S,,,1,0,2024,0.04,1.76,-0.29,2.73,,,,1,4,Top,,,,,,,-2.570048125012002,-133.95750963737396,-6.28675469585346,1.0435469158107502,28.151014421998838,-9.770185792392663,3.16,1.45,,,,91.0,2226,5.6,745704,669224,700250,650402,672724,683011,657077,592450,665742,54.92,,,,,,,,25,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,157,0.0,-0.032,75.4,6.6,,0.032,,4,-4,0.902,0.098,29,28,30,29,2,1,8.0,1.0,5,1,0.92,0.04,-0.04,54.9
