Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Count/Balls-Strikes,2-0 Count,12,14.0,14,4.0,5,1,0,1,,,0,0,,0.357,0.357,0.643,1.0,9.0,0.0,0.0,0,0,0,0,0.308,126,108,3
Count/Balls-Strikes,3-0 Count,5,6.0,2,0.0,1,0,0,0,,,4,0,0.0,0.5,0.833,0.5,1.333,1.0,0.0,0.0,0,0,1,0,0.5,230,43,1
Count/Balls-Strikes,0-1 Count,24,67.0,65,13.0,19,2,1,3,,,0,0,,0.292,0.284,0.492,0.776,32.0,2.0,0.0,0,2,0,0,0.25,76,82,13
Count/Balls-Strikes,1-1 Count,22,42.0,40,8.0,14,0,0,4,,,0,0,,0.35,0.357,0.65,1.007,26.0,2.0,1.0,0,1,0,0,0.27,128,133,10
Count/Balls-Strikes,2-1 Count,22,37.0,37,4.0,11,2,1,0,,,0,0,,0.297,0.297,0.405,0.703,15.0,2.0,0.0,0,0,0,0,0.297,63,56,8
Count/Balls-Strikes,3-1 Count,18,30.0,13,0.0,6,2,1,0,,,17,0,0.0,0.462,0.767,0.769,1.536,10.0,0.0,0.0,0,0,0,0,0.462,265,131,3
Count/Balls-Strikes,0-2 Count,20,40.0,39,5.0,12,5,1,0,,,0,17,,0.308,0.3,0.487,0.787,19.0,0.0,0.0,0,1,0,0,0.522,80,306,6
Count/Balls-Strikes,1-2 Count,22,67.0,67,6.0,13,0,0,0,,,0,36,,0.194,0.194,0.194,0.388,13.0,1.0,0.0,0,0,0,1,0.419,-8,93,13
Count/Balls-Strikes,2-2 Count,25,87.0,86,8.0,25,8,2,1,,,0,30,,0.291,0.299,0.465,0.764,40.0,0.0,1.0,0,0,0,0,0.436,75,240,14
Count/Balls-Strikes,Full Count,24,83.0,59,9.0,13,1,0,2,,,24,16,0.67,0.22,0.446,0.339,0.785,20.0,0.0,0.0,0,0,0,0,0.268,91,100,10
Count/Balls-Strikes,After 1-0,25,214.0,182,37.0,69,15,2,10,,,29,27,0.93,0.379,0.458,0.648,1.106,118.0,6.0,0.0,0,3,1,0,0.399,155,174,42
Count/Balls-Strikes,After 2-0,25,68.0,52,6.0,16,3,1,1,,,16,3,0.19,0.308,0.471,0.462,0.932,24.0,1.0,0.0,0,0,1,0,0.313,122,95,11
Count/Balls-Strikes,After 3-0,10,15.0,9,0.0,3,0,1,0,,,6,0,0.0,0.333,0.6,0.556,1.156,5.0,0.0,0.0,0,0,1,0,0.333,176,91,2
Count/Balls-Strikes,After 0-1,25,295.0,274,32.0,70,12,5,5,,,16,72,4.5,0.256,0.298,0.391,0.689,107.0,4.0,2.0,0,3,0,1,0.325,60,128,48
Count/Balls-Strikes,After 1-1,25,226.0,198,27.0,57,8,1,6,,,26,49,1.88,0.288,0.372,0.429,0.801,85.0,3.0,1.0,0,1,0,1,0.354,88,142,42
Count/Balls-Strikes,After 2-1,25,132.0,104,9.0,29,6,1,0,,,28,18,0.64,0.279,0.432,0.356,0.788,37.0,2.0,0.0,0,0,0,0,0.337,90,101,22
Count/Balls-Strikes,After 3-1,23,51.0,30,4.0,9,3,1,0,,,21,2,0.1,0.3,0.588,0.467,1.055,14.0,0.0,0.0,0,0,0,0,0.321,155,106,5
Count/Balls-Strikes,After 0-2,25,110.0,105,11.0,27,8,3,1,,,3,47,15.67,0.257,0.282,0.419,0.701,44.0,1.0,1.0,0,1,0,0,0.448,61,207,15
Count/Balls-Strikes,After 1-2,25,163.0,151,18.0,37,7,2,3,,,11,64,5.82,0.245,0.301,0.378,0.678,57.0,1.0,1.0,0,0,0,1,0.405,58,172,25
Count/Balls-Strikes,After 2-2,25,149.0,128,13.0,35,8,2,3,,,20,44,2.2,0.273,0.376,0.438,0.813,56.0,0.0,1.0,0,0,0,0,0.395,91,179,22
Count/Balls-Strikes,Zero Balls,25,194.0,187,34.0,60,14,2,7,,,0,17,,0.321,0.313,0.529,0.842,99.0,6.0,0.0,2,5,0,1,0.316,92,132,37
Count/Balls-Strikes,Zero Strikes,25,145.0,135,33.0,55,14,1,9,,,4,0,0.0,0.407,0.413,0.726,1.139,98.0,7.0,0.0,2,4,1,1,0.354,158,133,31
Count/Balls-Strikes,Three Balls,25,119.0,74,9.0,20,3,1,2,,,45,16,0.36,0.27,0.546,0.419,0.965,31.0,0.0,0.0,0,0,1,0,0.321,134,108,14
Count/Balls-Strikes,Two Strikes,25,277.0,251,28.0,63,14,3,3,,,24,99,4.13,0.251,0.318,0.367,0.684,92.0,1.0,1.0,0,1,0,1,0.4,61,168,43
Count/Balls-Strikes,Batter Ahead,25,208.0,161,29.0,56,12,3,7,,,45,16,0.36,0.348,0.486,0.59,1.076,95.0,5.0,0.0,0,2,1,0,0.35,152,124,34
Count/Balls-Strikes,Even Count,25,216.0,209,32.0,68,15,2,9,,,0,30,,0.325,0.327,0.546,0.873,114.0,6.0,2.0,2,3,0,1,0.341,99,149,42
Count/Balls-Strikes,Pitcher Ahead,25,174.0,171,24.0,44,7,2,3,,,0,53,,0.257,0.253,0.374,0.627,64.0,3.0,0.0,0,3,0,1,0.348,44,142,32
Leading Off Inning,First Batter,25,25.0,25,1.0,3,0,0,1,,,0,8,,0.12,0.12,0.24,0.36,6.0,0.0,0.0,0,0,0,0,0.125,-19,1,2
Leading Off Inning,Leadoff Inn.,25,143.0,134,6.0,36,7,1,6,,,9,31,3.44,0.269,0.315,0.47,0.785,63.0,0.0,0.0,0,0,0,1,0.309,80,122,22
Opposition Defensive Position,vs. Non-P,25,598.0,541,86.0,168,34,7,19,20,6,45,99,2.2,0.311,0.361,0.505,0.865,273.0,14.0,2.0,2,8,1,2,0.346,100,141,108
Number of Outs in Inning,0 outs,25,221.0,198,27.0,63,15,1,9,1,2,17,38,2.24,0.318,0.37,0.54,0.91,107.0,4.0,1.0,2,3,0,1,0.351,109,150,38
Number of Outs in Inning,1 out,25,189.0,168,22.0,45,5,2,3,7,1,15,33,2.2,0.268,0.323,0.375,0.698,63.0,10.0,1.0,0,5,1,0,0.307,64,96,35
Number of Outs in Inning,2 outs,25,188.0,175,37.0,60,14,4,7,12,3,13,28,2.15,0.343,0.388,0.589,0.977,103.0,0.0,0.0,0,0,0,1,0.379,124,177,35
Bases Occupied,RISP,25,166.0,136,61.0,44,9,2,3,3,1,21,23,1.1,0.324,0.394,0.485,0.879,66.0,6.0,0.0,1,8,1,0,0.348,105,136,30
Bases Occupied,---,25,338.0,318,11.0,92,18,5,11,0,0,19,63,3.32,0.289,0.331,0.481,0.813,153.0,0.0,1.0,0,0,0,2,0.332,87,134,58
Bases Occupied,Men On,25,260.0,223,75.0,76,16,2,8,20,6,26,36,1.38,0.341,0.399,0.538,0.937,120.0,14.0,1.0,2,8,1,0,0.364,117,150,50
Bases Occupied,1--,25,94.0,87,14.0,32,7,0,5,17,5,5,13,2.6,0.368,0.409,0.621,1.029,54.0,8.0,1.0,1,0,0,0,0.391,136,175,20
Bases Occupied,-2-,23,60.0,50,10.0,16,3,1,1,1,0,10,7,0.7,0.32,0.433,0.48,0.913,24.0,0.0,0.0,0,0,0,0,0.357,115,150,11
Bases Occupied,--3,14,23.0,18,11.0,8,0,1,0,0,0,3,2,0.67,0.444,0.478,0.556,1.034,10.0,0.0,0.0,0,2,1,0,0.444,143,169,7
Bases Occupied,12-,19,42.0,34,9.0,9,3,0,0,0,0,7,8,1.14,0.265,0.39,0.353,0.743,12.0,3.0,0.0,1,0,0,0,0.346,78,112,6
Bases Occupied,1-3,12,14.0,14,9.0,5,1,0,1,2,1,0,2,,0.357,0.357,0.643,1.0,9.0,2.0,0.0,0,0,0,0,0.364,126,140,3
Bases Occupied,-23,11,15.0,12,10.0,4,2,0,0,0,0,0,1,,0.333,0.267,0.5,0.767,6.0,0.0,0.0,0,3,0,0,0.286,73,88,2
Bases Occupied,123,9,12.0,8,12.0,2,0,0,1,0,0,1,3,3.0,0.25,0.25,0.625,0.875,5.0,1.0,0.0,0,3,0,0,0.143,93,127,1
Bases Occupied,"on 1st,",24,110.0,93,28.0,32,7,0,4,0,0,11,16,1.45,0.344,0.407,0.548,0.956,51.0,14.0,1.0,2,3,0,0,0.368,121,152,21
Bases Occupied,"on 3rd,",19,33.0,23,25.0,8,3,0,1,0,0,2,5,2.5,0.348,0.303,0.609,0.912,14.0,3.0,0.0,0,8,1,0,0.28,105,108,4
Bases Occupied,"on 3rd, 2 out",19,31.0,29,16.0,11,0,1,1,0,0,2,3,1.5,0.379,0.419,0.552,0.971,16.0,0.0,0.0,0,0,0,0,0.4,125,170,9
Bases Occupied,"0 out, ---",25,152.0,140,7.0,38,8,1,7,0,0,12,32,2.67,0.271,0.329,0.493,0.822,69.0,0.0,0.0,0,0,0,1,0.307,89,132,22
Bases Occupied,"0 out, 1--",20,33.0,29,3.0,16,4,0,1,1,1,2,2,1.0,0.552,0.594,0.793,1.387,23.0,1.0,1.0,1,0,0,0,0.577,222,260,11
Bases Occupied,"0 out, -2-",10,11.0,11,1.0,3,1,0,0,0,0,0,1,,0.273,0.273,0.364,0.636,4.0,0.0,0.0,0,0,0,0,0.3,48,73,2
Bases Occupied,"0 out, --3",1,1.0,0,1.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0,0,1,0,0,0.0,,,0
Bases Occupied,"0 out, 12-",12,12.0,8,2.0,2,0,0,0,0,0,3,1,0.33,0.25,0.455,0.25,0.705,2.0,1.0,0.0,1,0,0,0,0.286,76,99,2
Bases Occupied,"0 out, 1-3",3,2.0,2,1.0,0,0,0,0,0,1,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, -23",6,6.0,5,6.0,3,2,0,0,0,0,0,1,,0.6,0.5,1.0,1.5,5.0,0.0,0.0,0,1,0,0,0.6,237,237,1
Bases Occupied,"0 out, 123",4,4.0,3,6.0,1,0,0,1,0,0,0,0,,0.333,0.25,1.333,1.583,4.0,1.0,0.0,0,1,0,0,0.0,233,242,0
Bases Occupied,"1 out, ---",25,105.0,98,1.0,29,2,2,1,0,0,6,17,2.83,0.296,0.343,0.388,0.731,38.0,0.0,1.0,0,0,0,0,0.35,72,114,24
Bases Occupied,"1 out, 1--",24,35.0,32,5.0,7,1,0,2,7,1,3,7,2.33,0.219,0.286,0.438,0.723,14.0,7.0,0.0,0,0,0,0,0.217,66,94,4
Bases Occupied,"1 out, -2-",14,15.0,13,0.0,2,0,0,0,0,0,2,3,1.5,0.154,0.267,0.154,0.421,2.0,0.0,0.0,0,0,0,0,0.2,5,20,2
Bases Occupied,"1 out, --3",8,7.0,5,3.0,1,0,0,0,0,0,1,1,1.0,0.2,0.286,0.2,0.486,1.0,0.0,0.0,0,1,1,0,0.2,19,17,1
Bases Occupied,"1 out, 12-",9,14.0,12,4.0,3,1,0,0,0,0,2,3,1.5,0.25,0.357,0.333,0.69,4.0,2.0,0.0,0,0,0,0,0.333,65,96,2
Bases Occupied,"1 out, 1-3",6,6.0,6,4.0,3,1,0,0,0,0,0,1,,0.5,0.5,0.667,1.167,4.0,1.0,0.0,0,0,0,0,0.6,171,170,2
Bases Occupied,"1 out, -23",3,3.0,1,2.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, 123",3,4.0,1,3.0,0,0,0,0,0,0,1,1,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0,2,0,0,0.0,-31,-11,0
Bases Occupied,"2 out, ---",25,81.0,80,3.0,25,8,2,3,0,0,1,14,14.0,0.313,0.321,0.575,0.896,46.0,0.0,0.0,0,0,0,1,0.349,103,161,12
Bases Occupied,"2 out, 1--",19,26.0,26,6.0,9,2,0,2,9,3,0,4,,0.346,0.346,0.654,1.0,17.0,0.0,0.0,0,0,0,0,0.35,125,169,5
Bases Occupied,"2 out, -2-",16,34.0,26,9.0,11,2,1,1,1,0,8,3,0.38,0.423,0.559,0.692,1.251,18.0,0.0,0.0,0,0,0,0,0.455,192,238,7
Bases Occupied,"2 out, --3",11,15.0,13,7.0,7,0,1,0,0,0,2,1,0.5,0.539,0.6,0.692,1.292,9.0,0.0,0.0,0,0,0,0,0.583,203,272,6
Bases Occupied,"2 out, 12-",13,16.0,14,3.0,4,2,0,0,0,0,2,4,2.0,0.286,0.375,0.429,0.804,6.0,0.0,0.0,0,0,0,0,0.4,89,131,2
Bases Occupied,"2 out, 1-3",7,6.0,6,4.0,2,0,0,1,2,0,0,0,,0.333,0.333,0.833,1.167,5.0,0.0,0.0,0,0,0,0,0.2,157,201,1
Bases Occupied,"2 out, -23",6,6.0,6,2.0,1,0,0,0,0,0,0,0,,0.167,0.167,0.167,0.333,1.0,0.0,0.0,0,0,0,0,0.167,-21,-8,1
Bases Occupied,"2 out, 123",4,4.0,4,3.0,1,0,0,0,0,0,0,2,,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0,0,0,0,0.5,19,44,1
Clutch Stats,"2 outs, RISP",23,81.0,69,28.0,26,4,2,2,3,0,12,10,0.83,0.377,0.469,0.58,1.049,40.0,0.0,0.0,0,0,0,0,0.421,145,191,18
Clutch Stats,Late & Close,1,3.0,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Clutch Stats,Tie Game,25,200.0,172,29.0,54,8,1,8,7,1,24,28,1.17,0.314,0.4,0.512,0.912,88.0,6.0,2.0,0,2,0,0,0.333,112,155,37
Clutch Stats,Within 1 R,25,336.0,299,53.0,97,15,3,14,13,3,32,52,1.63,0.324,0.39,0.535,0.925,160.0,10.0,2.0,0,3,0,1,0.352,114,157,65
Clutch Stats,Within 2 R,25,424.0,378,62.0,117,19,4,17,16,5,37,64,1.73,0.31,0.37,0.516,0.886,195.0,12.0,2.0,2,5,1,1,0.331,105,147,77
Clutch Stats,Within 3 R,25,503.0,453,70.0,136,25,5,18,17,6,40,84,2.1,0.3,0.355,0.497,0.852,225.0,13.0,2.0,2,6,1,2,0.331,97,137,88
Clutch Stats,Within 4 R,25,560.0,508,75.0,153,28,7,19,18,6,42,93,2.21,0.301,0.353,0.496,0.849,252.0,14.0,2.0,2,6,1,2,0.333,96,137,99
Clutch Stats,Margin > 4 R,6,38.0,33,11.0,15,6,0,0,2,0,3,6,2.0,0.455,0.474,0.636,1.11,21.0,0.0,0.0,0,2,0,0,0.517,157,209,9
Clutch Stats,Ahead,8,80.0,76,10.0,27,4,1,2,2,1,3,13,4.33,0.355,0.375,0.513,0.888,39.0,1.0,0.0,0,1,0,0,0.403,106,157,20
Clutch Stats,Behind,22,318.0,293,47.0,87,22,5,9,11,4,18,58,3.22,0.297,0.332,0.498,0.831,146.0,7.0,0.0,2,5,1,2,0.338,91,123,51
Leverage,High Lvrge,21,84.0,69,31.0,24,4,0,3,2,1,10,12,1.2,0.348,0.417,0.536,0.953,37.0,6.0,1.0,0,4,0,0,0.362,122,165,17
Leverage,Medium Lvrge,25,223.0,195,32.0,53,8,1,9,13,3,23,37,1.61,0.272,0.348,0.462,0.81,90.0,6.0,1.0,2,2,1,0,0.291,88,125,35
Leverage,Low Lvrge,25,291.0,277,23.0,91,22,6,7,5,2,12,50,4.17,0.329,0.354,0.527,0.881,146.0,2.0,0.0,0,2,0,2,0.378,102,147,56
Times Facing Opponent in Game,"1st PA in G, as SP",25,225.0,199,32.0,63,9,4,8,,,22,40,1.82,0.317,0.384,0.523,0.907,104.0,6.0,1.0,1,2,0,0,0.36,110,159,42
Times Facing Opponent in Game,"2nd PA in G, as SP",25,223.0,205,37.0,64,14,3,6,,,14,37,2.64,0.312,0.35,0.498,0.847,102.0,4.0,0.0,0,4,0,2,0.349,96,132,41
Times Facing Opponent in Game,"3rd PA in G, as SP",24,139.0,128,14.0,37,9,0,4,,,7,21,3.0,0.289,0.326,0.453,0.779,58.0,4.0,1.0,1,2,0,0,0.314,80,103,24
Times Facing Opponent in Game,"4th+ PA in G, as SP",3,8.0,6,1.0,3,2,0,0,,,2,1,0.5,0.5,0.625,0.833,1.458,5.0,0.0,0.0,0,0,1,0,0.6,238,362,1
Pitch Count,Pitch 1-25,25,155.0,140,15.0,43,7,1,7,,,14,27,1.93,0.307,0.374,0.521,0.896,73.0,3.0,1.0,0,0,0,0,0.34,107,153,28
Pitch Count,Pitch 26-50,25,159.0,142,39.0,50,12,4,3,,,12,26,2.17,0.352,0.392,0.556,0.949,79.0,5.0,0.0,1,4,0,0,0.402,119,163,31
Pitch Count,Pitch 51-75,25,173.0,157,21.0,53,8,2,6,,,11,29,2.64,0.338,0.372,0.529,0.901,83.0,2.0,0.0,1,4,0,2,0.373,108,144,37
Pitch Count,Pitch 76-100,22,102.0,94,9.0,21,7,0,2,,,7,15,2.14,0.223,0.284,0.362,0.646,34.0,4.0,1.0,0,0,1,0,0.247,50,79,12
Pitch Count,Pitch 101+,3,6.0,5,0.0,0,0,0,0,,,1,2,2.0,0.0,0.167,0.0,0.167,0.0,0.0,0.0,0,0,0,0,0.0,-54,-44,0
Days of Rest,"4 Days,GS",12,284.0,258,56.0,88,19,5,9,8,2,18,39,2.17,0.341,0.376,0.558,0.934,144.0,6.0,0.0,2,6,0,0,0.366,115,156,55
Days of Rest,"5 Days,GS",8,209.0,187,31.0,56,11,2,8,6,2,20,41,2.05,0.3,0.364,0.508,0.872,95.0,5.0,0.0,0,2,1,1,0.343,101,143,35
Days of Rest,"6+ Days,GS",5,105.0,96,7.0,24,4,0,2,6,2,7,19,2.71,0.25,0.314,0.354,0.669,34.0,3.0,2.0,0,0,0,1,0.293,57,83,18
Hit Location,To Infield,25,213.0,211,9.0,27,1,0,0,0,0,0,0,,0.128,0.128,0.133,0.261,28.0,14.0,0.0,2,0,0,2,0.128,-38,218,26
