Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Count/Balls-Strikes,Pitcher Ahead,25,211.0,208,15.0,30,4,0,7,,,0,109,,0.144,0.152,0.264,0.416,55.0,2.0,2.0,0,1,0,1,0.247,29,58,19
Leading Off Inning,First Batter,25,25.0,25,1.0,1,0,0,1,,,0,16,,0.04,0.04,0.16,0.2,4.0,0.0,0.0,0,0,0,0,0.0,-41,-46,0
Leading Off Inning,Leadoff Inn.,25,128.0,117,3.0,24,5,2,3,,,10,47,4.7,0.205,0.273,0.359,0.632,42.0,0.0,1.0,0,0,0,0,0.313,99,81,14
Opposition Defensive Position,vs. Non-P,25,510.0,473,51.0,103,17,2,16,15,1,30,176,5.87,0.218,0.271,0.364,0.634,172.0,6.0,5.0,0,2,0,5,0.307,100,77,68
Number of Outs in Inning,0 outs,25,171.0,158,6.0,32,8,2,3,3,0,12,65,5.42,0.203,0.263,0.335,0.599,53.0,3.0,1.0,0,0,0,0,0.322,89,66,19
Number of Outs in Inning,1 out,25,177.0,164,31.0,42,5,0,10,7,1,9,56,6.22,0.256,0.299,0.47,0.769,77.0,3.0,2.0,0,2,0,3,0.32,140,112,27
Number of Outs in Inning,2 outs,25,162.0,151,14.0,29,4,0,3,5,0,9,55,6.11,0.192,0.247,0.278,0.525,42.0,0.0,2.0,0,0,0,2,0.28,68,51,22
Bases Occupied,RISP,24,104.0,91,33.0,18,2,0,4,9,1,11,42,3.82,0.198,0.279,0.352,0.63,32.0,1.0,0.0,0,2,0,1,0.298,100,69,12
Bases Occupied,---,25,317.0,299,7.0,65,13,2,7,0,0,13,103,7.92,0.217,0.262,0.345,0.606,103.0,0.0,5.0,0,0,0,3,0.307,91,76,43
Bases Occupied,Men On,24,193.0,174,44.0,38,4,0,9,15,1,17,73,4.29,0.218,0.285,0.397,0.682,69.0,6.0,0.0,0,2,0,2,0.309,114,82,25
Bases Occupied,1--,24,89.0,83,11.0,20,2,0,5,6,0,6,31,5.17,0.241,0.292,0.446,0.738,37.0,5.0,0.0,0,0,0,1,0.319,130,97,13
Bases Occupied,-2-,18,37.0,31,5.0,6,1,0,1,3,0,6,15,2.5,0.194,0.324,0.323,0.647,10.0,0.0,0.0,0,0,0,0,0.333,108,78,4
Bases Occupied,--3,6,10.0,9,2.0,0,0,0,0,1,0,0,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,-100,-100,0
Bases Occupied,12-,14,26.0,24,9.0,7,0,0,2,2,1,2,9,4.5,0.292,0.346,0.542,0.888,13.0,1.0,0.0,0,0,0,0,0.385,177,145,5
Bases Occupied,1-3,11,19.0,16,8.0,2,0,0,1,3,0,2,8,4.0,0.125,0.211,0.313,0.523,5.0,0.0,0.0,0,1,0,0,0.125,64,28,1
Bases Occupied,-23,4,4.0,3,3.0,1,0,0,0,0,0,1,0,0.0,0.333,0.5,0.333,0.833,1.0,0.0,0.0,0,0,0,1,0.333,176,114,1
Bases Occupied,123,6,8.0,8,6.0,2,1,0,0,0,0,0,2,,0.25,0.25,0.375,0.625,3.0,0.0,0.0,0,0,0,0,0.333,95,71,1
