Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Pitch Count,Pitch 1-25,16,103.0,88,17.0,21,4,0,8,,,13,19,1.46,0.239,0.34,0.557,0.897,49.0,2.0,1.0,0,1,0,2,0.21,105,151,9
Pitch Count,Pitch 26-50,16,96.0,80,11.0,20,4,1,3,,,13,21,1.62,0.25,0.365,0.438,0.802,35.0,0.0,2.0,0,1,0,1,0.298,90,126,12
Pitch Count,Pitch 51-75,16,104.0,94,19.0,28,7,0,7,,,8,20,2.5,0.298,0.356,0.596,0.952,56.0,2.0,1.0,0,1,0,2,0.309,117,155,14
Pitch Count,Pitch 76-100,15,46.0,42,9.0,8,0,1,4,,,3,7,2.33,0.191,0.239,0.524,0.763,22.0,0.0,0.0,0,1,0,0,0.125,69,104,3
Pitch Count,Pitch 101+,1,1.0,0,0.0,0,0,0,0,,,1,0,0.0,,1.0,,,0.0,0.0,0.0,0,0,0,0,,,,0
Days of Rest,"4 Days,GS",7,154.0,136,30.0,40,5,0,13,4,2,14,25,1.79,0.294,0.364,0.618,0.981,84.0,1.0,2.0,0,2,0,3,0.27,123,167,22
Days of Rest,"5 Days,GS",4,95.0,82,17.0,20,5,2,5,1,0,10,18,1.8,0.244,0.326,0.537,0.863,44.0,2.0,1.0,0,2,0,2,0.246,97,137,8
Days of Rest,"6+ Days,GS",4,81.0,70,8.0,13,3,0,4,0,1,10,22,2.2,0.186,0.296,0.4,0.696,28.0,1.0,1.0,0,0,0,0,0.205,62,89,6
Days of Rest,"5 Days,GR",1,20.0,16,2.0,4,2,0,0,1,0,4,2,0.5,0.25,0.4,0.375,0.775,6.0,0.0,0.0,0,0,0,0,0.286,88,113,2
Hit Location,To Infield,16,93.0,93,7.0,4,0,0,0,0,0,0,0,,0.043,0.043,0.043,0.086,4.0,4.0,0.0,0,0,0,4,0.043,-79,6,4
Hit Location,To Outfield,16,148.0,144,49.0,73,15,2,22,0,0,0,0,,0.507,0.493,1.097,1.59,158.0,0.0,0.0,0,4,0,1,0.405,251,115,34
Hit Location,Ball In Play,16,219.0,215,24.0,55,15,2,0,0,0,0,0,,0.256,0.251,0.344,0.595,74.0,4.0,0.0,0,4,0,5,0.251,38,79,38
Hit Location,Not in Play,16,131.0,89,32.0,22,0,0,22,0,0,38,67,1.76,0.247,0.489,0.989,1.477,88.0,0.0,4.0,0,0,0,0,,229,247,0
Hit Location,Fair Terr,16,234.0,230,56.0,77,15,2,22,0,0,0,0,,0.335,0.329,0.704,1.033,162.0,4.0,0.0,0,4,0,5,0.259,129,128,38
Hit Location,Foul Terr,6,7.0,7,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,14,40.0,39,10.0,16,4,1,4,0,0,0,0,,0.41,0.4,0.872,1.272,34.0,2.0,0.0,0,1,0,0,0.333,181,113,7
Hit Location,Up Mdle-RHB,15,66.0,66,7.0,15,1,0,1,0,0,0,0,,0.227,0.227,0.288,0.515,19.0,0.0,0.0,0,0,0,0,0.215,21,40,13
Hit Location,Opp Fld-RHB,11,21.0,21,5.0,5,0,0,3,0,0,0,0,,0.238,0.238,0.667,0.905,14.0,0.0,0.0,0,0,0,0,0.111,95,148,2
Hit Location,Pulled-LHB,16,40.0,40,16.0,21,5,1,9,0,0,0,0,,0.525,0.525,1.375,1.9,55.0,1.0,0.0,0,0,0,1,0.387,312,263,6
Hit Location,Up Mdle-LHB,13,56.0,53,17.0,17,2,0,5,0,0,0,0,,0.321,0.304,0.642,0.945,34.0,1.0,0.0,0,3,0,4,0.235,110,126,10
Hit Location,Opp Fld-LHB,10,17.0,17,1.0,3,3,0,0,0,0,0,0,,0.177,0.177,0.353,0.529,6.0,0.0,0.0,0,0,0,0,0.177,18,37,0
Hit Location,Unknown Loc,1,1.0,1,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Hit Trajectory,Ground Balls,16,83.0,83,9.0,17,3,1,0,0,0,0,0,,0.205,0.205,0.265,0.47,22.0,4.0,0.0,0,0,0,4,0.205,10,82,13
Hit Trajectory,Fly Balls,16,92.0,90,36.0,26,3,0,22,0,0,0,0,,0.289,0.283,1.056,1.338,95.0,0.0,0.0,0,2,0,1,0.057,181,211,1
Hit Trajectory,Line Drives,16,66.0,64,11.0,34,9,1,0,0,0,0,0,,0.531,0.515,0.703,1.218,45.0,0.0,0.0,0,2,0,0,0.515,183,63,24
