Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Hit Trajectory,Ground Balls,25,151.0,151,9.0,43,2,0,0,0,0,0,0,,0.285,0.285,0.298,0.583,45.0,10.0,0.0,0,0,0,4,0.285,70,127,41
Hit Trajectory,Fly Balls,25,157.0,156,28.0,26,4,0,16,0,0,0,0,,0.167,0.166,0.5,0.666,78.0,0.0,0.0,0,1,0,0,0.071,81,63,6
Hit Trajectory,Line Drives,24,90.0,89,24.0,55,21,1,2,0,0,0,0,,0.618,0.611,0.944,1.555,84.0,0.0,0.0,0,1,0,0,0.602,342,105,31
Hit Trajectory,Bunts,3,3.0,1,0.0,1,0,0,0,0,0,0,0,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2,0,0,0,1.0,485,292,1
Opponent,Inter-League,4,86.0,83,11.0,21,3,0,3,2,0,2,14,7.0,0.253,0.271,0.398,0.668,33.0,2.0,0.0,1,0,0,1,0.273,91,89,15
Opponent,Los Angeles Angels,1,21.0,21,1.0,2,0,0,0,1,0,0,4,,0.095,0.095,0.095,0.19,2.0,1.0,0.0,0,0,0,1,0.118,-44,-44,2
Opponent,Arizona Diamondbacks,3,67.0,60,12.0,16,4,0,2,0,0,7,12,1.71,0.267,0.343,0.433,0.777,26.0,1.0,0.0,0,0,0,0,0.304,123,104,10
Opponent,Atlanta Braves,2,49.0,45,5.0,11,2,0,2,1,0,3,11,3.67,0.244,0.292,0.422,0.714,19.0,3.0,0.0,1,0,0,1,0.281,104,97,7
Opponent,Boston Red Sox,1,20.0,19,4.0,6,1,0,2,0,0,1,3,3.0,0.316,0.35,0.684,1.034,13.0,0.0,0.0,0,0,0,0,0.286,189,162,3
Opponent,Cincinnati Reds,2,46.0,41,6.0,12,5,1,1,2,1,2,11,5.5,0.293,0.333,0.537,0.87,22.0,1.0,1.0,0,1,0,0,0.367,146,145,5
Opponent,Cleveland Guardians,1,23.0,22,1.0,6,1,0,0,1,0,0,5,,0.273,0.273,0.318,0.591,7.0,1.0,0.0,1,0,0,0,0.353,71,69,5
Opponent,Colorado Rockies,3,73.0,66,9.0,15,1,0,4,1,0,6,18,3.0,0.227,0.301,0.424,0.726,28.0,0.0,1.0,0,0,0,0,0.25,107,104,10
Opponent,Miami Marlins,2,49.0,45,5.0,11,2,0,1,2,0,2,13,6.5,0.244,0.306,0.356,0.662,16.0,0.0,2.0,0,0,0,0,0.323,92,102,8
Opponent,Los Angeles Dodgers,3,61.0,53,8.0,10,2,0,2,3,0,7,16,2.29,0.189,0.279,0.34,0.618,18.0,0.0,0.0,0,1,0,1,0.222,79,63,6
Opponent,New York Mets,1,26.0,22,2.0,3,1,0,0,1,1,2,2,1.0,0.136,0.269,0.182,0.451,4.0,1.0,2.0,0,0,0,0,0.15,36,27,2
Opponent,Philadelphia Phillies,1,28.0,25,1.0,5,1,0,1,0,0,2,6,3.0,0.2,0.286,0.36,0.646,9.0,0.0,1.0,0,0,0,0,0.222,86,73,3
Opponent,San Francisco Giants,1,21.0,20,1.0,3,1,0,0,0,0,1,5,5.0,0.15,0.191,0.2,0.391,4.0,0.0,0.0,0,0,0,1,0.2,14,11,2
Opponent,St. Louis Cardinals,1,22.0,21,4.0,9,2,0,1,0,0,1,7,7.0,0.429,0.455,0.667,1.121,14.0,0.0,0.0,0,0,0,0,0.615,220,220,6
Opponent,Toronto Blue Jays,1,22.0,21,5.0,7,1,0,1,0,0,1,2,2.0,0.333,0.364,0.524,0.887,11.0,0.0,0.0,0,0,0,0,0.333,153,152,5
Opponent,Washington Nationals,2,48.0,43,5.0,9,3,0,1,3,0,4,12,3.0,0.209,0.292,0.349,0.641,15.0,2.0,1.0,0,0,0,0,0.267,85,87,5
Opponent,WP,12,281.0,258,35.0,65,14,1,9,9,1,16,67,4.19,0.252,0.307,0.419,0.726,108.0,4.0,5.0,0,1,0,1,0.306,108,112,41
Opponent,WP >= .500,13,295.0,266,34.0,60,13,0,9,6,1,23,60,2.61,0.226,0.294,0.376,0.669,100.0,6.0,3.0,2,1,0,3,0.258,93,82,38
Game Conditions,Night,18,423.0,389,47.0,90,19,0,12,11,1,26,92,3.54,0.231,0.283,0.373,0.656,145.0,8.0,3.0,2,2,0,3,0.272,88,83,59
Game Conditions,Day,7,153.0,135,22.0,35,8,1,6,4,1,13,35,2.69,0.259,0.346,0.467,0.813,63.0,2.0,5.0,0,0,0,1,0.309,133,128,20
Game Conditions,Open,23,535.0,490,56.0,112,23,1,16,13,2,34,120,3.53,0.229,0.286,0.378,0.663,185.0,9.0,6.0,2,2,0,4,0.27,91,85,72
Game Conditions,Retract,2,41.0,34,13.0,13,4,0,2,2,0,5,7,1.4,0.382,0.488,0.677,1.164,23.0,1.0,2.0,0,0,0,0,0.44,233,227,7
Game Conditions,Grass,23,535.0,490,56.0,112,23,1,16,13,2,34,120,3.53,0.229,0.286,0.378,0.663,185.0,9.0,6.0,2,2,0,4,0.27,91,85,72
Game Conditions,Artif. Turf,2,41.0,34,13.0,13,4,0,2,2,0,5,7,1.4,0.382,0.488,0.677,1.164,23.0,1.0,2.0,0,0,0,0,0.44,233,227,7
Ballparks,LAA-Angel Stad,1,21.0,21,1.0,2,0,0,0,1,0,0,4,,0.095,0.095,0.095,0.19,2.0,1.0,0.0,0,0,0,1,0.118,-44,-46,2
Ballparks,ARI-Chase Field,1,19.0,16,8.0,8,3,0,1,0,0,3,2,0.67,0.5,0.579,0.875,1.454,14.0,1.0,0.0,0,0,0,0,0.539,313,277,4
Ballparks,NYM-Citi Field,1,26.0,22,2.0,3,1,0,0,1,1,2,2,1.0,0.136,0.269,0.182,0.451,4.0,1.0,2.0,0,0,0,0,0.15,36,33,2
Ballparks,PHI-CitizensBank,1,28.0,25,1.0,5,1,0,1,0,0,2,6,3.0,0.2,0.286,0.36,0.646,9.0,0.0,1.0,0,0,0,0,0.222,86,80,3
Ballparks,COL-Coors Fld,2,52.0,48,8.0,13,1,0,3,1,0,4,11,2.75,0.271,0.327,0.479,0.806,23.0,0.0,0.0,0,0,0,0,0.294,130,102,9
Ballparks,LAD-Dodger Stad,1,23.0,19,1.0,3,0,0,0,2,0,4,4,1.0,0.158,0.304,0.158,0.462,3.0,0.0,0.0,0,0,0,1,0.2,41,36,3
Ballparks,BOS-Fenway Pk,1,20.0,19,4.0,6,1,0,2,0,0,1,3,3.0,0.316,0.35,0.684,1.034,13.0,0.0,0.0,0,0,0,0,0.286,189,172,3
Ballparks,CIN-GreatAmer BP,1,22.0,19,2.0,6,1,1,0,2,1,2,7,3.5,0.316,0.409,0.474,0.883,9.0,1.0,1.0,0,0,0,0,0.5,156,144,4
Ballparks,MIA-loanDepot pk,1,22.0,18,5.0,5,1,0,1,2,0,2,5,2.5,0.278,0.409,0.5,0.909,9.0,0.0,2.0,0,0,0,0,0.333,162,153,3
Ballparks,WSN-Natls Park,1,22.0,20,3.0,4,0,0,1,1,0,2,4,2.0,0.2,0.273,0.35,0.623,7.0,2.0,0.0,0,0,0,0,0.2,79,76,3
Ballparks,SFG-Oracle Park,1,21.0,20,1.0,3,1,0,0,0,0,1,5,5.0,0.15,0.191,0.2,0.391,4.0,0.0,0.0,0,0,0,1,0.2,14,13,2
Ballparks,SDP-Petco Pk,11,254.0,234,31.0,56,15,0,9,3,0,14,59,4.21,0.239,0.286,0.419,0.705,98.0,2.0,2.0,1,2,0,0,0.28,101,92,32
Ballparks,CLE-Progressive,1,23.0,22,1.0,6,1,0,0,1,0,0,5,,0.273,0.273,0.318,0.591,7.0,1.0,0.0,1,0,0,0,0.353,71,65,5
Ballparks,ATL-Truist Pk,1,23.0,21,1.0,5,1,0,0,1,0,2,10,5.0,0.238,0.304,0.286,0.59,6.0,1.0,0.0,0,0,0,1,0.455,73,66,4
By Umpire,Adam Hamari,1,26.0,23,2.0,5,3,0,0,2,0,2,8,4.0,0.217,0.308,0.348,0.656,8.0,0.0,1.0,0,0,0,0,0.333,90,81,2
By Umpire,Ben May,1,26.0,22,2.0,3,1,0,0,1,1,2,2,1.0,0.136,0.269,0.182,0.451,4.0,1.0,2.0,0,0,0,0,0.15,36,42,2
By Umpire,Bill Miller,2,50.0,45,4.0,9,0,0,2,0,0,5,11,2.2,0.2,0.28,0.333,0.613,15.0,0.0,0.0,0,0,0,0,0.219,77,88,7
By Umpire,CB Bucknor,1,27.0,26,7.0,9,1,0,2,1,0,1,6,6.0,0.346,0.37,0.615,0.986,16.0,0.0,0.0,0,0,0,0,0.389,178,181,6
By Umpire,Chris Guccione,1,23.0,19,1.0,3,0,0,0,2,0,4,4,1.0,0.158,0.304,0.158,0.462,3.0,0.0,0.0,0,0,0,1,0.2,41,37,3
By Umpire,Chris Segal,1,21.0,18,1.0,2,0,0,1,0,0,2,7,3.5,0.111,0.238,0.278,0.516,5.0,0.0,1.0,0,0,0,0,0.1,49,39,1
By Umpire,Dan Bellino,1,26.0,24,4.0,6,1,0,2,0,0,1,1,1.0,0.25,0.28,0.542,0.822,13.0,2.0,0.0,1,0,0,0,0.191,130,117,3
By Umpire,Dan Iassogna,2,39.0,37,6.0,7,1,0,1,2,0,1,10,10.0,0.189,0.205,0.297,0.502,11.0,1.0,0.0,0,1,0,1,0.222,43,51,5
By Umpire,Erich Bacchus,1,20.0,18,2.0,2,1,0,1,0,0,2,6,3.0,0.111,0.2,0.333,0.533,6.0,0.0,0.0,0,0,0,0,0.091,51,49,0
By Umpire,Jeremie Rehak,1,28.0,25,1.0,5,1,0,1,0,0,2,6,3.0,0.2,0.286,0.36,0.646,9.0,0.0,1.0,0,0,0,0,0.222,86,82,3
By Umpire,Jonathan Parra,1,20.0,19,4.0,6,1,0,2,0,0,1,3,3.0,0.316,0.35,0.684,1.034,13.0,0.0,0.0,0,0,0,0,0.286,189,183,3
By Umpire,Junior Valentine,1,22.0,21,5.0,7,1,0,1,0,0,1,2,2.0,0.333,0.364,0.524,0.887,11.0,0.0,0.0,0,0,0,0,0.333,153,146,5
By Umpire,Malachi Moore,1,22.0,18,5.0,5,1,0,1,2,0,2,5,2.5,0.278,0.409,0.5,0.909,9.0,0.0,2.0,0,0,0,0,0.333,162,156,3
By Umpire,Marvin Hudson,3,67.0,62,7.0,21,4,1,1,3,1,3,19,6.33,0.339,0.379,0.484,0.863,30.0,2.0,1.0,1,0,0,0,0.476,148,135,15
By Umpire,Paul Clemons,1,27.0,27,0.0,6,1,0,0,0,0,0,8,,0.222,0.222,0.259,0.482,7.0,0.0,0.0,0,0,0,0,0.316,39,31,5
By Umpire,Phil Cuzzi,1,19.0,16,8.0,8,3,0,1,0,0,3,2,0.67,0.5,0.579,0.875,1.454,14.0,1.0,0.0,0,0,0,0,0.539,313,296,4
By Umpire,Quinn Wolcott,1,22.0,20,3.0,4,0,0,1,1,0,2,4,2.0,0.2,0.273,0.35,0.623,7.0,2.0,0.0,0,0,0,0,0.2,79,76,3
By Umpire,Ryan Blakney,1,21.0,20,1.0,3,1,0,0,0,0,1,5,5.0,0.15,0.191,0.2,0.391,4.0,0.0,0.0,0,0,0,1,0.2,14,18,2
By Umpire,Todd Tichenor,1,24.0,22,4.0,6,4,0,1,0,0,0,4,,0.273,0.261,0.591,0.852,13.0,0.0,0.0,0,1,0,0,0.278,136,137,1
By Umpire,Tony Randazzo,1,23.0,21,1.0,5,1,0,0,1,0,2,10,5.0,0.238,0.304,0.286,0.59,6.0,1.0,0.0,0,0,0,1,0.455,73,79,4
By Umpire,Tripp Gibson,1,23.0,21,1.0,3,1,0,0,0,0,2,4,2.0,0.143,0.217,0.191,0.408,4.0,0.0,0.0,0,0,0,0,0.177,20,20,2
