Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Clutch Stats,Tie Game,24,214.0,194,17.0,38,13,2,7,3,1,15,67,4.47,0.196,0.266,0.392,0.658,76.0,0.0,4.0,0,1,0,3,0.256,94,83,16
Clutch Stats,Within 1 R,24,367.0,337,30.0,68,22,2,9,3,5,21,116,5.52,0.202,0.256,0.359,0.615,121.0,3.0,5.0,0,4,0,6,0.273,82,71,35
Clutch Stats,Within 2 R,24,463.0,423,46.0,96,28,2,14,5,6,30,129,4.3,0.227,0.284,0.402,0.685,170.0,3.0,5.0,1,4,0,7,0.289,102,91,52
Clutch Stats,Within 3 R,25,508.0,467,48.0,106,31,2,15,5,6,31,146,4.71,0.227,0.28,0.398,0.678,186.0,3.0,5.0,1,4,0,8,0.294,100,88,58
Clutch Stats,Within 4 R,25,540.0,497,51.0,111,33,2,16,6,6,33,147,4.45,0.223,0.276,0.394,0.671,196.0,3.0,5.0,1,4,0,8,0.281,98,87,60
Clutch Stats,Margin > 4 R,4,22.0,21,2.0,8,2,0,0,0,0,0,3,,0.381,0.364,0.476,0.84,10.0,1.0,0.0,0,1,0,0,0.421,150,135,6
Clutch Stats,Ahead,16,208.0,198,20.0,55,13,0,7,2,2,9,47,5.22,0.278,0.308,0.45,0.757,89.0,3.0,0.0,0,1,0,4,0.331,123,119,35
Clutch Stats,Behind,13,140.0,126,16.0,26,9,0,2,1,3,9,36,4.0,0.206,0.259,0.325,0.584,41.0,1.0,1.0,1,3,0,1,0.264,74,58,15
Leverage,High Lvrge,22,83.0,73,24.0,18,5,0,3,0,3,7,22,3.14,0.247,0.301,0.438,0.74,32.0,2.0,0.0,0,3,0,2,0.294,118,104,10
Leverage,Medium Lvrge,25,283.0,261,20.0,52,16,1,6,4,3,17,81,4.76,0.199,0.255,0.337,0.593,88.0,1.0,3.0,1,1,0,4,0.263,76,65,29
Leverage,Low Lvrge,25,196.0,184,9.0,49,14,1,7,2,0,9,47,5.22,0.266,0.306,0.467,0.774,86.0,1.0,2.0,0,1,0,2,0.321,127,116,27
Times Facing Opponent in Game,"1st PA in G, as SP",25,223.0,206,19.0,41,12,2,6,,,12,71,5.92,0.199,0.251,0.364,0.615,75.0,0.0,3.0,0,2,0,3,0.267,81,75,21
Times Facing Opponent in Game,"2nd PA in G, as SP",25,223.0,206,26.0,49,18,0,8,,,13,55,4.23,0.238,0.284,0.442,0.726,91.0,3.0,1.0,1,2,0,5,0.283,113,98,23
Times Facing Opponent in Game,"3rd PA in G, as SP",23,111.0,101,8.0,27,5,0,2,,,8,23,2.88,0.267,0.324,0.376,0.701,38.0,1.0,1.0,0,1,0,0,0.325,110,85,20
Times Facing Opponent in Game,"4th+ PA in G, as SP",1,1.0,1,0.0,0,0,0,0,,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,-100,-100,0
Pitch Count,Pitch 1-25,25,142.0,131,13.0,29,11,2,4,,,8,42,5.25,0.221,0.268,0.428,0.695,56.0,0.0,1.0,0,2,0,2,0.287,103,95,12
Pitch Count,Pitch 26-50,25,148.0,134,19.0,31,8,0,6,,,10,40,4.0,0.231,0.293,0.425,0.718,57.0,1.0,2.0,1,1,0,2,0.281,111,99,17
Pitch Count,Pitch 51-75,25,148.0,141,12.0,29,11,0,4,,,5,44,8.8,0.206,0.237,0.369,0.605,52.0,2.0,1.0,0,1,0,3,0.266,77,63,14
Pitch Count,Pitch 76-100,24,116.0,104,6.0,27,5,0,1,,,10,23,2.3,0.26,0.328,0.337,0.664,35.0,1.0,1.0,0,1,0,1,0.321,102,86,21
Pitch Count,Pitch 101+,3,4.0,4,3.0,1,0,0,1,,,0,1,,0.25,0.25,1.0,1.25,4.0,0.0,0.0,0,0,0,0,0.0,241,289,0
Days of Rest,"4 Days,GS",9,201.0,186,18.0,41,8,2,6,2,0,9,50,5.56,0.22,0.264,0.382,0.645,71.0,3.0,3.0,0,3,0,3,0.263,90,77,25
Days of Rest,"5 Days,GS",12,273.0,253,34.0,61,21,0,9,3,5,15,76,5.07,0.241,0.287,0.431,0.718,109.0,1.0,2.0,1,2,0,5,0.306,111,99,31
Days of Rest,"6+ Days,GS",4,88.0,79,4.0,17,6,0,1,1,1,9,24,2.67,0.215,0.296,0.329,0.625,26.0,0.0,0.0,0,0,0,0,0.296,88,71,10
Hit Location,To Infield,25,159.0,158,2.0,14,0,0,0,0,0,0,0,,0.089,0.089,0.089,0.177,14.0,4.0,0.0,1,0,0,7,0.089,-46,117,14
Hit Location,To Outfield,25,215.0,210,49.0,105,35,2,16,0,0,0,0,,0.5,0.488,0.914,1.403,192.0,0.0,0.0,0,5,0,1,0.447,304,94,52
Hit Location,Ball In Play,25,358.0,352,26.0,103,35,2,0,0,0,0,0,,0.293,0.289,0.403,0.692,142.0,4.0,0.0,1,5,0,8,0.289,105,108,66
Hit Location,Not in Play,25,204.0,166,26.0,16,0,0,16,0,0,33,150,4.55,0.096,0.265,0.386,0.65,64.0,0.0,5.0,0,0,0,0,,92,57,0
Hit Location,Fair Terr,25,362.0,356,51.0,119,35,2,16,0,0,0,0,,0.334,0.33,0.579,0.908,206.0,4.0,0.0,1,5,0,8,0.299,163,105,66
Hit Location,Foul Terr,9,12.0,12,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,17,47.0,46,9.0,18,5,0,5,0,0,0,0,,0.391,0.383,0.826,1.209,38.0,0.0,0.0,0,1,0,2,0.31,244,102,8
Hit Location,Up Mdle-RHB,24,80.0,78,6.0,12,4,0,1,0,0,0,0,,0.154,0.152,0.244,0.396,19.0,3.0,0.0,1,1,0,3,0.141,16,5,7
Hit Location,Opp Fld-RHB,17,32.0,31,3.0,10,3,0,1,0,0,0,0,,0.323,0.313,0.516,0.829,16.0,0.0,0.0,0,1,0,0,0.29,141,137,6
Hit Location,Pulled-LHB,24,70.0,70,17.0,29,14,0,6,0,0,0,0,,0.414,0.414,0.871,1.286,61.0,1.0,0.0,0,0,0,1,0.359,267,155,9
Hit Location,Up Mdle-LHB,24,95.0,93,15.0,33,3,2,2,0,0,0,0,,0.355,0.347,0.495,0.842,46.0,0.0,0.0,0,2,0,1,0.333,148,109,26
