Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Count/Balls-Strikes,3-0 Count,4,4.0,0,0.0,0,0,0,0,,,4,0,0.0,,1.0,,,0.0,0.0,0.0,0,0,0,0,,,,0
Count/Balls-Strikes,0-1 Count,24,50.0,50,14.0,19,4,0,2,,,0,0,,0.38,0.38,0.58,0.96,29.0,2.0,0.0,0,0,0,1,0.354,149,128,13
Count/Balls-Strikes,1-1 Count,21,42.0,42,9.0,15,5,1,2,,,0,0,,0.357,0.357,0.667,1.024,28.0,1.0,0.0,0,0,0,0,0.325,161,137,7
Count/Balls-Strikes,2-1 Count,19,26.0,26,4.0,8,4,0,2,,,0,0,,0.308,0.308,0.692,1.0,18.0,1.0,0.0,0,0,0,0,0.25,152,108,2
Count/Balls-Strikes,3-1 Count,14,18.0,5,1.0,1,0,0,0,,,12,0,0.0,0.2,0.722,0.2,0.922,1.0,1.0,0.0,0,1,0,0,0.167,169,35,1
Count/Balls-Strikes,0-2 Count,21,41.0,41,2.0,5,2,0,1,,,0,19,,0.122,0.122,0.244,0.366,10.0,1.0,0.0,0,0,0,0,0.191,-7,86,2
Count/Balls-Strikes,1-2 Count,21,49.0,49,2.0,9,1,0,0,,,0,21,,0.184,0.184,0.204,0.388,10.0,1.0,0.0,0,0,0,0,0.321,3,92,8
Count/Balls-Strikes,2-2 Count,24,64.0,63,8.0,14,4,0,3,,,0,24,,0.222,0.234,0.429,0.663,27.0,0.0,1.0,0,0,0,0,0.306,70,189,7
Count/Balls-Strikes,Full Count,25,70.0,52,3.0,8,2,0,1,,,18,23,1.28,0.154,0.371,0.25,0.621,13.0,0.0,0.0,0,0,0,1,0.25,71,57,5
Count/Balls-Strikes,After 1-0,27,183.0,156,15.0,45,10,0,6,,,25,32,1.28,0.289,0.388,0.468,0.856,73.0,3.0,1.0,0,1,0,1,0.328,126,113,29
Count/Balls-Strikes,After 2-0,22,57.0,41,5.0,10,2,0,1,,,15,9,0.6,0.244,0.439,0.366,0.805,15.0,1.0,0.0,0,1,0,1,0.281,119,67,7
Count/Balls-Strikes,After 3-0,9,11.0,3,0.0,1,0,0,0,,,8,2,0.25,0.333,0.818,0.333,1.152,1.0,0.0,0.0,0,0,0,0,1.0,229,77,1
Count/Balls-Strikes,After 0-1,27,220.0,210,32.0,50,13,1,7,,,9,54,6.0,0.238,0.268,0.41,0.678,86.0,4.0,0.0,0,1,0,1,0.287,76,122,29
Count/Balls-Strikes,After 1-1,26,183.0,165,19.0,38,12,1,6,,,16,47,2.94,0.23,0.301,0.424,0.725,70.0,3.0,1.0,0,1,0,0,0.283,89,117,19
Count/Balls-Strikes,After 2-1,24,105.0,84,9.0,20,7,0,3,,,20,22,1.1,0.238,0.381,0.429,0.81,36.0,2.0,0.0,0,1,0,1,0.283,115,106,10
Count/Balls-Strikes,After 3-1,21,41.0,21,2.0,4,1,0,0,,,19,8,0.42,0.191,0.561,0.238,0.799,5.0,1.0,0.0,0,1,0,0,0.286,128,50,3
Count/Balls-Strikes,After 0-2,25,81.0,78,6.0,13,4,0,2,,,3,30,10.0,0.167,0.198,0.295,0.492,23.0,1.0,0.0,0,0,0,0,0.239,28,116,7
Count/Balls-Strikes,After 1-2,27,114.0,107,9.0,19,4,0,3,,,6,44,7.33,0.178,0.228,0.299,0.527,32.0,1.0,1.0,0,0,0,0,0.267,38,111,12
Count/Balls-Strikes,After 2-2,27,110.0,98,10.0,19,5,0,4,,,11,39,3.55,0.194,0.282,0.367,0.649,36.0,0.0,1.0,0,0,0,1,0.273,70,122,10
Count/Balls-Strikes,Zero Balls,27,148.0,146,21.0,41,9,1,5,,,0,19,,0.281,0.291,0.459,0.749,67.0,4.0,2.0,0,0,0,1,0.295,94,108,26
