Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Bases Occupied,"0 out, -2-",10,11.0,11,1.0,1,1,0,0,1,0,0,3,,0.091,0.091,0.182,0.273,2.0,0.0,0.0,0,0,0,0,0.125,-38,-27,0
Bases Occupied,"0 out, --3",3,3.0,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, 12-",2,2.0,2,0.0,2,0,0,0,0,0,0,0,,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0,0,0,0,1.0,375,443,2
Bases Occupied,"0 out, 123",2,2.0,2,4.0,1,0,0,1,0,0,0,1,,0.5,0.5,2.0,2.5,4.0,0.0,0.0,0,0,0,0,,445,455,0
Bases Occupied,"1 out, ---",18,65.0,56,1.0,21,4,0,1,0,0,8,11,1.38,0.375,0.462,0.5,0.962,28.0,0.0,1.0,0,0,0,0,0.455,127,183,16
Bases Occupied,"1 out, 1--",18,37.0,35,3.0,9,3,0,1,0,2,2,4,2.0,0.257,0.297,0.429,0.726,15.0,4.0,0.0,0,0,0,0,0.267,68,95,5
Bases Occupied,"1 out, -2-",13,16.0,13,4.0,5,2,0,0,3,0,3,5,1.67,0.385,0.5,0.539,1.039,7.0,0.0,0.0,0,0,1,0,0.625,145,188,3
Bases Occupied,"1 out, --3",6,7.0,5,3.0,2,0,0,0,0,0,1,2,2.0,0.4,0.429,0.4,0.829,2.0,0.0,0.0,0,1,0,0,0.5,98,95,2
Bases Occupied,"1 out, 12-",7,7.0,7,1.0,2,0,0,0,0,0,0,1,,0.286,0.286,0.286,0.571,2.0,1.0,0.0,0,0,0,0,0.333,36,62,2
Bases Occupied,"1 out, 1-3",7,6.0,5,7.0,3,2,0,0,0,0,0,0,,0.6,0.5,1.0,1.5,5.0,0.0,0.0,0,1,0,0,0.5,240,233,1
Bases Occupied,"1 out, -23",5,5.0,4,7.0,3,0,0,1,0,0,1,0,0.0,0.75,0.8,1.5,2.3,6.0,0.0,0.0,0,0,0,0,0.667,424,414,2
Bases Occupied,"1 out, 123",3,5.0,4,7.0,3,0,1,0,0,0,0,1,,0.75,0.75,1.25,2.0,5.0,0.0,0.0,0,0,0,0,1.0,359,444,2
Bases Occupied,"2 out, ---",16,43.0,40,0.0,8,3,0,0,0,0,3,9,3.0,0.2,0.256,0.275,0.531,11.0,0.0,0.0,0,0,0,0,0.258,26,59,5
Bases Occupied,"2 out, 1--",17,30.0,28,5.0,10,3,0,1,1,1,2,4,2.0,0.357,0.4,0.571,0.971,16.0,0.0,0.0,0,0,0,0,0.391,125,167,6
Bases Occupied,"2 out, -2-",12,18.0,15,2.0,4,2,0,0,3,0,3,2,0.67,0.267,0.389,0.4,0.789,6.0,0.0,0.0,0,0,0,0,0.308,87,114,2
Bases Occupied,"2 out, --3",7,7.0,6,3.0,3,1,0,0,0,0,1,0,0.0,0.5,0.571,0.667,1.238,4.0,0.0,0.0,0,0,0,0,0.5,191,258,2
